Gene	TPM_average_ZT2	TPM_average_ZT4	TPM_average_ZT6	TPM_average_ZT8	TPM_average_ZT10	TPM_average_ZT12	TPM_average_ZT14	TPM_average_ZT16	TPM_average_ZT18	TPM_average_ZT20	TPM_average_ZT22	TPM_average_ZT24
AT1G04000	29.07142857	25	21.14285714	19.5	20.64285714	21.28571429	15.64285714	16.85714286	20.85714286	19.78571429	19.42857143	19.21428571
AT1G04010	6.428571429	7.285714286	6.285714286	5.5	7	7.571428571	6.357142857	6.928571429	6.571428571	5.857142857	5.785714286	5.5
AT1G04020	11.35714286	11.21428571	10.35714286	10.28571429	13.28571429	12.85714286	8.071428571	9.428571429	10.14285714	8.071428571	7.214285714	6.285714286
AT1G04040	143.8571429	98.78571429	131.9285714	153.8571429	146.3571429	102	160.1428571	185.5	181.5714286	176.8571429	166	168.2142857
AT1G04070	20.85714286	19.85714286	23.5	25.14285714	26.5	25.92857143	23.35714286	21	23.78571429	18.57142857	19.64285714	20.28571429
AT1G04080	57.28571429	52.07142857	52.28571429	53.21428571	58.07142857	56	55.35714286	58.35714286	57.21428571	55.21428571	53.42857143	52.07142857
AT1G04110	7.428571429	10	9.357142857	6.357142857	5.357142857	5.214285714	NA	NA	NA	NA	NA	NA
AT1G04120	27.35714286	28.14285714	25.42857143	21.57142857	24.21428571	24.85714286	23.42857143	24.42857143	25.35714286	24.35714286	25.85714286	25.92857143
AT1G04130	13.64285714	11.21428571	10.35714286	8.714285714	10.35714286	11.14285714	8.571428571	9.571428571	9.928571429	8.785714286	8.857142857	9.285714286
AT1G04140	37.5	38.21428571	41.28571429	39.28571429	44.28571429	39.92857143	46.07142857	47.85714286	45.57142857	46.92857143	48.71428571	50.71428571
AT1G04170	94.14285714	84.28571429	96.07142857	95.85714286	105.2142857	102.5	88.14285714	94.14285714	96.85714286	88.78571429	87.92857143	87.14285714
AT1G04190	36	33.85714286	38.78571429	38.92857143	43.71428571	43.71428571	36.85714286	36.71428571	38.71428571	30.64285714	32.21428571	32.28571429
AT1G04200	18.35714286	19.5	20.5	18.14285714	18.5	16.85714286	19.07142857	18.07142857	18.71428571	16.71428571	17.07142857	17.21428571
AT1G04210	25.78571429	25	26.07142857	23.42857143	26	24.07142857	22.07142857	23.85714286	24.78571429	23.64285714	24	24.42857143
AT1G04220	21.14285714	16.92857143	14.21428571	11.5	12.28571429	11.14285714	11.14285714	11.64285714	12.14285714	11.92857143	11.85714286	15.14285714
AT1G04230	8.571428571	9.142857143	8.785714286	8.714285714	9.214285714	9.071428571	8.714285714	9.428571429	9.714285714	9.071428571	9.785714286	9.714285714
AT1G04240	66.57142857	35.57142857	32.92857143	27.21428571	23.85714286	24.07142857	20	19.35714286	21.92857143	23.42857143	27.35714286	34.5
AT1G04250	139.4285714	101.8571429	76.78571429	64.21428571	54.85714286	52	46	49.14285714	54.57142857	54.5	61.85714286	71.64285714
AT1G04260	23.35714286	24.35714286	26.42857143	28.78571429	27.28571429	26.57142857	28.07142857	26.64285714	28.14285714	27.57142857	27.35714286	31.57142857
AT1G04270	645.6428571	590.1428571	636.7142857	684.2857143	720.8571429	768.8571429	692.7857143	677	667.6428571	588.5	578.3571429	561.6428571
AT1G04280	21.07142857	21.92857143	24.07142857	23.42857143	18.71428571	15.21428571	33.5	34.42857143	35.64285714	39.71428571	39.28571429	42.35714286
AT1G04290	21.85714286	19.71428571	16.64285714	14.21428571	15	16.78571429	13.14285714	13	11.42857143	11.21428571	11.71428571	10.64285714
AT1G04295	20.64285714	21	18.85714286	15.28571429	15.71428571	17.92857143	15.07142857	16.14285714	16.78571429	13.57142857	13.78571429	13.5
AT1G04300	20.85714286	20.5	19.14285714	18.28571429	18.71428571	17	22.42857143	23.21428571	22.92857143	26.28571429	25.78571429	29.28571429
AT1G04340	45.35714286	45.71428571	47.21428571	48.14285714	53.42857143	53.28571429	58	54.92857143	55	49.57142857	50.35714286	48.71428571
AT1G04350	84	85.5	61.07142857	39.57142857	33.64285714	40.78571429	44.42857143	58.07142857	61.57142857	72.35714286	78.92857143	80.71428571
AT1G04400	38.28571429	53.71428571	55.85714286	62.07142857	62.5	52.07142857	79.92857143	74.28571429	70.78571429	74.64285714	68.57142857	61
AT1G04410	554.9285714	583.3571429	634.2857143	693.2857143	673.3571429	659.6428571	712.4285714	793.7857143	766.7142857	768.7142857	756.8571429	721.1428571
AT1G04420	110.5	115.3571429	116.9285714	112.8571429	123.7142857	132.9285714	131.1428571	131.2857143	125.2142857	122.7857143	114	103.2857143
AT1G04425	12.64285714	12.64285714	15.42857143	14.42857143	14.71428571	13.57142857	16	16.07142857	16.28571429	12.78571429	11.85714286	11.92857143
AT1G04430	70.64285714	70.64285714	82.07142857	80.14285714	78.85714286	70.64285714	100.9285714	69.92857143	65.92857143	60.42857143	63.71428571	61.14285714
AT1G04440	43	41.28571429	40.21428571	38.71428571	38.42857143	33.5	44.42857143	43.28571429	43.78571429	44.78571429	45.57142857	52.64285714
AT1G04480	357.7142857	303.4285714	330.9285714	350.5714286	397.9285714	436.3571429	425.8571429	449.1428571	442.3571429	404.4285714	392.9285714	388.3571429
AT1G04510	46.57142857	45.5	49.42857143	47.78571429	53.14285714	52.57142857	48.92857143	50.28571429	49.14285714	46.92857143	45.92857143	45.21428571
AT1G04520	36.35714286	33	26.71428571	22.57142857	28.14285714	33.57142857	23.14285714	25.85714286	29.5	23.85714286	27.14285714	27.07142857
AT1G04530	99.42857143	92.85714286	56	36	25.85714286	25.78571429	26.42857143	31	37.07142857	41.35714286	50.78571429	61.57142857
AT1G04550	37.28571429	29.78571429	24.35714286	18.5	20.14285714	22.71428571	20.42857143	24	26.64285714	27.78571429	29.07142857	30.28571429
AT1G04555	5.857142857	6.714285714	7	6.571428571	6.285714286	6.857142857	7.642857143	6.857142857	7.714285714	7.5	7.571428571	7.642857143
AT1G04590	25.14285714	23.78571429	23.64285714	23.5	26.85714286	27.21428571	25.35714286	27.21428571	28.64285714	25.78571429	26.14285714	24.42857143
AT1G04620	17.85714286	13.28571429	13.21428571	27.21428571	54.85714286	62.92857143	64.5	62.57142857	59.5	49.35714286	40	24.57142857
AT1G04630	67	70.07142857	72.28571429	70.71428571	69.64285714	71.78571429	72.35714286	73	69.35714286	66.57142857	64.85714286	67.78571429
AT1G04635	5.071428571	5.142857143	8.357142857	8.357142857	9.928571429	9.142857143	6.928571429	6.428571429	6.142857143	4.928571429	NA	NA
AT1G04640	52.21428571	48.57142857	50.57142857	49.71428571	57.92857143	58.42857143	65.35714286	65.28571429	61.5	72.28571429	63.78571429	56.14285714
AT1G04680	58.78571429	57.78571429	65.21428571	60.57142857	61.42857143	62.78571429	50.21428571	50.92857143	47.64285714	40.85714286	43.71428571	42.35714286
AT1G04690	66.71428571	97.5	110	101.4285714	102.3571429	96.85714286	82.71428571	80.92857143	79	69.78571429	69.78571429	64.42857143
AT1G04710	23.85714286	23.71428571	21.5	19.5	23.92857143	27.71428571	23.35714286	25.14285714	25.07142857	22.64285714	20.64285714	16.21428571
AT1G04750	89.5	103.2142857	112.3571429	117.5	129	122.7857143	124.5714286	113.2857143	112.5	101.5	98.21428571	97.28571429
AT1G04770	34.21428571	34.57142857	32.78571429	33.57142857	35.28571429	29.64285714	8.785714286	25.42857143	30.07142857	16.92857143	12.5	12.71428571
AT1G04780	16.21428571	17.5	18.07142857	16.35714286	16.78571429	15.28571429	17.28571429	17.85714286	17.42857143	18.07142857	17.85714286	18.5
AT1G04790	14.71428571	14.35714286	15	13.35714286	14.42857143	14.64285714	17.07142857	17.21428571	17.64285714	18.21428571	17.92857143	18
AT1G04800	68.71428571	62.71428571	56.21428571	54.42857143	53.92857143	56.85714286	66.07142857	85.42857143	84.28571429	113.1428571	94.92857143	97.92857143
AT1G04810	21.21428571	23.14285714	24	23.28571429	24.5	22	26.92857143	30	28.42857143	30.07142857	30.78571429	32.14285714
AT1G04820	574.7857143	675.3571429	756.1428571	757.6428571	768.8571429	729.7142857	694.1428571	615.4285714	606.0714286	516.9285714	524.2857143	476.7857143
AT1G04830	12.5	13.92857143	13.42857143	12.35714286	12.42857143	11.71428571	13.85714286	14	13.71428571	14.57142857	14.14285714	16.5
AT1G04850	65.5	67.28571429	65.14285714	62.35714286	64.14285714	65.14285714	72.5	71.07142857	71.07142857	68.78571429	67.85714286	67.5
AT1G04860	14	13.5	14.07142857	13.14285714	14.64285714	13.14285714	16.35714286	15.85714286	15.5	16.21428571	16.92857143	16.5
AT1G04870	30.14285714	25.35714286	30.78571429	31.78571429	35.92857143	36	30.28571429	30.64285714	30.07142857	26.21428571	26.35714286	26.42857143
AT1G04900	9	9.714285714	11.71428571	12.78571429	14.42857143	14.21428571	12.71428571	12.78571429	13.78571429	12.14285714	11.42857143	10.28571429
AT1G04910	17.64285714	19.64285714	21.35714286	19.07142857	19.78571429	18.64285714	22.42857143	20.42857143	21.92857143	19.64285714	19.57142857	19.57142857
AT1G04940	104.2857143	116.7142857	118.2142857	121.3571429	139.1428571	145.1428571	116.5	115.7857143	119.4285714	107.6428571	104.3571429	86.57142857
AT1G04945	7.642857143	6.928571429	8.642857143	8.857142857	10.28571429	9.928571429	7.142857143	7.285714286	7.071428571	5.714285714	6.142857143	5.642857143
AT1G04950	15.92857143	16.57142857	16.35714286	14.35714286	15.07142857	15.28571429	18.07142857	18.42857143	19.71428571	20.64285714	21.71428571	22.71428571
AT1G04960	19.64285714	19.5	20.07142857	19.5	19.07142857	17.92857143	20.35714286	19.71428571	20	21	19.85714286	20.92857143
AT1G04970	28.71428571	29.64285714	28.64285714	27.28571429	27	24.35714286	28.64285714	34.35714286	33.85714286	35.21428571	36.35714286	39.07142857
AT1G04980	17.71428571	15.42857143	17.92857143	20.14285714	27.64285714	27.14285714	21.85714286	22.5	20.71428571	17.42857143	18.85714286	20.85714286
AT1G04985	38.07142857	36.78571429	34.78571429	33.28571429	34.92857143	34.14285714	46	43.85714286	41.78571429	47.35714286	44.78571429	45.71428571
AT1G04990	11.14285714	14.85714286	18.35714286	21.78571429	26.78571429	24.71428571	20.28571429	22.42857143	22	19.57142857	16.35714286	11.85714286
AT1G05000	17.5	16.71428571	21.07142857	24.07142857	25.64285714	25.64285714	25.14285714	33.5	36.78571429	36.21428571	29.85714286	31.71428571
AT1G05010	144.4285714	174.8571429	181.2142857	194.8571429	225.7857143	254.0714286	199.5	182.5	171.3571429	183.9285714	172.5	218.7142857
AT1G05030	11.71428571	14.85714286	16	17.57142857	20	16.07142857	15.92857143	14	13.14285714	11.5	11.35714286	10.21428571
AT1G05055	13.28571429	13.14285714	14.14285714	14.57142857	15.35714286	15.07142857	12.85714286	12.78571429	13.5	11.28571429	11	10.71428571
AT1G05060	14.07142857	17.35714286	18.14285714	18.57142857	19.35714286	18.5	17.71428571	19.14285714	18	17.57142857	18	17.71428571
AT1G05065	5.428571429	11.14285714	12.78571429	16.28571429	12.85714286	12.71428571	9.857142857	8.285714286	7.5	6.071428571	5.785714286	NA
AT1G05070	36	34.14285714	34.14285714	32.14285714	32.07142857	32.92857143	33.71428571	29.42857143	30.35714286	30	31.92857143	32.07142857
AT1G05090	15.28571429	16.5	16.5	14.42857143	15.5	14.5	18	18.71428571	19.28571429	19.42857143	19.64285714	21.28571429
AT1G05120	10.35714286	10.92857143	11.71428571	10.92857143	11.57142857	10.92857143	12.14285714	12.5	12.85714286	13.14285714	12.21428571	12.85714286
AT1G05140	76.92857143	74.28571429	60.85714286	54.64285714	62.14285714	69.21428571	66.57142857	66.07142857	70.42857143	70.71428571	67.14285714	59.5
AT1G05150	23.35714286	20.92857143	19.78571429	18.14285714	20.21428571	19.78571429	24.14285714	23.64285714	24.07142857	23.14285714	24	25.21428571
AT1G05160	7.214285714	7.142857143	7.214285714	7.285714286	7.857142857	7.357142857	9.071428571	9.571428571	10	9.714285714	10.5	10.71428571
AT1G05170	14.14285714	14.57142857	11.14285714	7.785714286	7.714285714	9	5.142857143	6.285714286	6.785714286	6.214285714	7.142857143	7.357142857
AT1G05180	21.64285714	23.07142857	28.57142857	29.28571429	31.35714286	27.85714286	30.71428571	31	31.28571429	30	27.71428571	27.85714286
AT1G05190	582.2857143	592.7142857	564.6428571	591.2857143	629.8571429	668.7142857	664.7142857	696.8571429	676.7142857	677.3571429	645.9285714	564.5
AT1G05200	21.14285714	28.21428571	34.35714286	29.14285714	23.21428571	20.07142857	17	20.5	21.35714286	21	19.14285714	15.07142857
AT1G05205	57.5	56.5	60	60.78571429	58.71428571	59.5	61	65.42857143	62.07142857	58.64285714	58.35714286	53.92857143
AT1G05210	14.78571429	15.21428571	18.35714286	18.5	18.35714286	17.92857143	17.64285714	15.21428571	15.35714286	13	13.71428571	14
AT1G05230	11	11.35714286	10.07142857	9.357142857	11.71428571	13.5	13.14285714	13.14285714	12.5	10.64285714	9.714285714	8.571428571
AT1G05240	36.14285714	44.28571429	60.78571429	64.57142857	51.71428571	37.07142857	44.28571429	45.71428571	48.28571429	37.78571429	42.5	56.78571429
AT1G05260	65	58.28571429	75.07142857	73.64285714	65.42857143	52.71428571	51.14285714	53.78571429	59.28571429	64.64285714	75	77
AT1G05270	29.35714286	27.35714286	27.85714286	27.28571429	28.85714286	27.57142857	31.42857143	30.64285714	29.85714286	31.14285714	30.71428571	32
AT1G05320	8.5	12	14.57142857	13.42857143	13.64285714	11.78571429	11.71428571	12	12.5	12.21428571	11.14285714	11.14285714
AT1G05340	9.142857143	6.357142857	8.285714286	14.57142857	8.857142857	8	17.71428571	15.28571429	17.21428571	16.71428571	14.5	22.21428571
AT1G05350	20.28571429	21.71428571	22.85714286	24.14285714	24.85714286	23.85714286	27.92857143	28	27	25.64285714	25.42857143	25.28571429
AT1G05360	20.14285714	19.71428571	19.42857143	17.57142857	18	17.64285714	16.92857143	16.71428571	20.14285714	18.42857143	17.28571429	18.42857143
AT1G05380	11.35714286	11.21428571	11.57142857	10.35714286	11.78571429	10.35714286	12.57142857	13.07142857	13.21428571	14	14	14.71428571
AT1G05385	43.28571429	54	49.57142857	39.92857143	44	42.14285714	42.07142857	42.21428571	49.21428571	52.42857143	49.71428571	46.57142857
AT1G05410	11.64285714	11.78571429	12.42857143	11.57142857	12.14285714	11.5	14.85714286	13.78571429	13.64285714	14.64285714	14.28571429	16.14285714
AT1G05430	38	38.71428571	40.64285714	38.85714286	42.14285714	42.07142857	39.07142857	41.64285714	42.71428571	41.42857143	39.57142857	37.64285714
AT1G05470	11.42857143	10.71428571	9.428571429	8.357142857	8.642857143	8.571428571	9.285714286	9.857142857	10.57142857	10.42857143	11.64285714	12.85714286
AT1G05500	30.14285714	37.35714286	40.14285714	36.21428571	34.5	32.92857143	33.57142857	32.42857143	32.64285714	32.28571429	33.57142857	33.85714286
AT1G05520	22	23	24.85714286	23.64285714	26.14285714	23.42857143	24.92857143	27.21428571	26.78571429	25.07142857	25.14285714	24.92857143
AT1G05540	10.5	9.142857143	NA	NA	NA	7.642857143	5.071428571	5.642857143	6.642857143	6.071428571	7.142857143	NA
AT1G05560	5.642857143	NA	NA	5.928571429	6	6.857142857	8.214285714	10.21428571	9.714285714	9.5	8.928571429	9.285714286
AT1G05562	40.92857143	40.5	39.78571429	46.14285714	50.57142857	57.14285714	68.71428571	79.64285714	76.42857143	87.21428571	84	80.07142857
AT1G05570	12.92857143	11.14285714	11.42857143	11.92857143	13.57142857	12.14285714	17.85714286	17.5	17.07142857	15.85714286	17.21428571	18.78571429
AT1G05590	11.28571429	13.28571429	13.92857143	12.28571429	12.85714286	12	11.57142857	10.5	11.57142857	11.35714286	10.57142857	10.14285714
AT1G05600	5.642857143	5.785714286	5.785714286	5	5.285714286	NA	6.357142857	6.357142857	7.071428571	7.785714286	8	7.642857143
AT1G05620	22.71428571	23.64285714	28	31.14285714	29.57142857	25.71428571	29.07142857	31	31.5	30.28571429	29.07142857	30
AT1G05630	6.285714286	6.285714286	6.642857143	6	5.571428571	4.928571429	5.642857143	5.571428571	5.285714286	5.571428571	5.214285714	NA
AT1G05680	13.14285714	12.14285714	8.714285714	10	5.428571429	NA	6.5	6.214285714	7.428571429	9	11.21428571	12.28571429
AT1G05700	5.428571429	7	8.928571429	7.357142857	6.785714286	5.714285714	NA	NA	5.285714286	NA	5.071428571	5.142857143
AT1G05710	16.57142857	15.64285714	14.42857143	15.07142857	16.57142857	18.5	21.42857143	22.21428571	21.78571429	19.5	20.85714286	20.5
AT1G05720	23.07142857	23.78571429	26.78571429	27.64285714	29	26.85714286	31.14285714	30.21428571	28.35714286	26.57142857	28.28571429	27
AT1G05730	5.285714286	5.285714286	6.285714286	7.142857143	6.928571429	7	6.785714286	5.857142857	5.785714286	NA	5.071428571	5.071428571
AT1G05760	11.92857143	14.35714286	12.35714286	12.35714286	12.42857143	12.42857143	11.5	13.71428571	14.21428571	12.5	13.35714286	13.85714286
AT1G05780	9.857142857	11.64285714	12.5	11.64285714	13.07142857	14	19.14285714	16.28571429	17	15.57142857	14.14285714	15
AT1G05785	15.14285714	14.21428571	15.57142857	14.85714286	14.5	13.35714286	17.21428571	17.14285714	17.57142857	17.42857143	18.14285714	18.64285714
AT1G05790	9.642857143	11.07142857	11.14285714	10.14285714	12.14285714	11.85714286	16.28571429	15.78571429	14.92857143	16.5	16.28571429	17.57142857
AT1G05805	7.214285714	17.21428571	33.14285714	34.78571429	25.21428571	14.78571429	15.42857143	15.64285714	18.5	21.07142857	18.57142857	12.78571429
AT1G05810	11.85714286	9.642857143	13.21428571	14.57142857	12.07142857	9.785714286	29.21428571	27.14285714	26.92857143	33.14285714	31.28571429	30.92857143
AT1G05830	13.5	14.07142857	13.92857143	12.21428571	13.92857143	12.28571429	15.42857143	17.42857143	18.28571429	18.57142857	18.28571429	19.21428571
AT1G05835	41.92857143	50.21428571	37.85714286	26.21428571	25.5	37.35714286	19.28571429	18.21428571	22.92857143	18.42857143	21	24.35714286
AT1G05840	16.07142857	15	14.21428571	13.14285714	12.92857143	12.5	21.35714286	24	23.35714286	28.71428571	31.64285714	38.07142857
AT1G05850	349.7857143	363.5714286	397.2857143	401.6428571	370.9285714	327.6428571	390.0714286	339.2857143	311.7857143	309.5714286	309.1428571	294.2857143
AT1G05860	12.21428571	11.57142857	10.71428571	9.928571429	10.92857143	10.14285714	9.5	11.07142857	11.07142857	10.85714286	10.42857143	11.42857143
AT1G05870	72.5	63.14285714	47.21428571	32.78571429	30.21428571	36.57142857	24	30.5	35.14285714	35.21428571	43.35714286	55
AT1G05890	27.28571429	28.14285714	28	26.35714286	28.42857143	26.5	41	48.35714286	49.42857143	61.64285714	65.14285714	76.07142857
AT1G05900	23.14285714	20.71428571	17.64285714	14.21428571	12.14285714	12.5	10.85714286	12.92857143	15.14285714	15.71428571	17.14285714	18.42857143
AT1G05910	11.64285714	11.64285714	12.21428571	11.21428571	12.57142857	12.14285714	10.78571429	11	11.78571429	9.785714286	9.857142857	9.428571429
AT1G05940	31	32	32	30	31.71428571	29.85714286	29.07142857	32.64285714	31.5	33.07142857	31.92857143	32.14285714
AT1G05950	5.357142857	5.428571429	5.571428571	5	7.285714286	6.714285714	NA	5.5	6.285714286	NA	NA	NA
AT1G05960	20.85714286	23.35714286	24.64285714	25.07142857	28.07142857	25.21428571	30.78571429	36.21428571	36.07142857	38.28571429	37.42857143	37.78571429
AT1G05970	9.928571429	11.14285714	10.42857143	10.71428571	10.64285714	10.92857143	13	13.71428571	14.35714286	14.57142857	15	16.71428571
AT1G06000	67.14285714	35.57142857	27.07142857	26.85714286	44	66.42857143	16.21428571	21.28571429	21.42857143	12.21428571	12.21428571	7.5
AT1G06002	115.3571429	66.5	51	50.71428571	86.64285714	127.2857143	30.57142857	42.85714286	42.85714286	29	28.07142857	16.71428571
AT1G06010	25.35714286	23.92857143	25.14285714	22.21428571	25.21428571	26.57142857	27.21428571	27.57142857	29.92857143	27.5	27.57142857	25.42857143
AT1G06040	387.3571429	329.2142857	277.2142857	196.6428571	143.0714286	97.5	7.642857143	7.428571429	11.28571429	26.57142857	73.07142857	215.9285714
AT1G06050	6.714285714	6.214285714	6.285714286	6.071428571	5.285714286	NA	NA	NA	NA	NA	NA	6.928571429
AT1G06060	21.5	22.28571429	22.35714286	21.71428571	22	20.5	21.64285714	21.71428571	21.35714286	22.92857143	24.64285714	30.28571429
AT1G06070	13.07142857	13	13.57142857	11.57142857	12.78571429	12.28571429	11.57142857	11.71428571	12.21428571	11.78571429	12.42857143	12.57142857
AT1G06080	9.428571429	10	10.35714286	7.285714286	7.928571429	9.714285714	NA	5.142857143	5.928571429	NA	5.571428571	7.5
