"tracking_id"	"TPM_ZT0_seedling1"	"TPM_ZT0_seedling10"	"TPM_ZT0_seedling12"	"TPM_ZT0_seedling13"	"TPM_ZT0_seedling14"	"TPM_ZT0_seedling15"	"TPM_ZT0_seedling16"	"TPM_ZT0_seedling2"	"TPM_ZT0_seedling4"	"TPM_ZT0_seedling5"	"TPM_ZT0_seedling6"	"TPM_ZT0_seedling7"	"TPM_ZT0_seedling8"	"TPM_ZT0_seedling9"
"AT1G53050"	16.159769	24.447681	18.986773	25.014765	24.331892	19.231388	18.951818	21.030497	18.3626	21.283163	20.940922	19.742128	23.995632	21.133524
"AT1G53060"	7.096373	5.28548	6.050017	4.995641	3.807002	7.236526	5.735656	5.602394	3.438473	4.382482	2.791137	5.327816	4.677034	4.052981
"AT1G53070"	7.949173	11.786861	10.733113	12.087651	12.847154	8.480866	5.596096	7.87263	6.004403	6.656561	5.121279	7.462013	11.02349	8.467422
"AT1G53080"	0	0.179759	0	0.144896	0.139558	0	0.165927	0	0	0.141864	0.299764	0.267223	0	0.221115
"AT1G53090"	13.388536	16.444246	16.04343	14.205609	14.805169	17.152325	16.46302	14.821523	15.902276	15.4216	14.708005	17.363247	14.390312	16.41383
"AT1G53100"	0	0.928518	0.308509	1.886274	0.846652	1.162768	1.012881	0.618541	1.918283	1.148464	0.652912	0.657167	0.313396	1.020746
"AT1G53110"	2.356279	3.079681	1.560157	2.73885	2.721347	2.516966	2.399034	2.112488	1.771502	2.02766	1.5503	2.133632	1.610565	2.316038
"AT1G53120"	27.798294	31.21236	29.180374	23.061018	24.041729	31.223511	29.574453	23.235277	17.986586	24.431183	18.742493	30.703909	19.413023	28.264683
"AT1G53130"	0.326824	2.610634	0.285401	0.809923	2.480982	1.038173	0.601941	0.38571	0	1.045184	1.547352	0.27789	0.667728	1.163332
"AT1G53140"	4.90855	6.269811	3.909984	5.936456	6.820584	5.404766	3.297347	4.753177	4.220747	4.415723	4.286681	4.80281	5.724593	5.515859
"AT1G53160"	2.98268	7.050206	6.476843	5.600532	3.24651	12.237032	6.98217	6.778863	8.591624	4.461588	7.511816	7.39979	9.031479	8.075683
"AT1G53163"	1.17426	1.917644	1.386995	1.460342	3.180414	1.065682	1.519264	0.919821	0.78736	2.696219	1.874552	0.660497	1.070972	1.745667
"AT1G53165"	15.806423	17.431843	12.68337	14.71315	16.112612	15.982085	16.007586	17.434908	18.767054	15.355877	12.151855	15.855207	14.549376	16.937525
"AT1G53170"	21.847778	18.410673	20.091173	17.568558	15.938699	18.909372	19.42474	25.262781	20.337145	17.98288	18.409525	25.195635	16.777792	22.423664
"AT1G53180"	8.204632	15.935225	9.626574	12.088129	17.365046	13.154611	15.251935	15.806605	13.371298	12.939511	16.624647	11.32031	12.876963	16.732361
"AT1G53190"	25.853909	24.49781	25.32683	24.008322	25.123215	25.790825	21.332705	23.913948	28.363695	26.379686	25.788872	30.511881	23.781052	26.46184
"AT1G53200"	7.192598	8.906603	8.504663	8.265336	11.536675	8.769067	6.21336	8.993313	8.524322	8.80409	6.159713	8.975875	6.085919	6.944238
"AT1G53210"	124.724197	130.454224	123.463165	123.474945	129.45137	119.003258	126.60778	138.586212	136.314209	137.233276	121.598434	139.544724	123.749565	134.735718
"AT1G53220"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53230"	24.754507	24.586103	22.521849	21.061035	18.706337	16.299053	15.655566	17.267298	17.787525	27.105696	27.319016	21.416481	22.99227	17.884697
"AT1G53233"	0.137709	0.091537	0.120245	0.08645	0.070649	0.040031	0.085291	0.163597	0	0.190894	0.367427	0.176024	0.285091	0
"AT1G53240"	260.808136	312.284241	261.698425	323.008514	324.415863	260.192688	291.884766	298.17749	279.607727	298.345612	311.118958	278.819183	274.472748	257.945129
"AT1G53250"	6.661326	13.581987	11.113391	12.221871	12.849466	14.583219	13.220053	11.167965	10.395632	11.73364	9.937691	14.635076	8.123359	11.798193
"AT1G53260"	0.380348	0.126414	0	0	0	0.219663	0.115852	0.201477	0	0	0	0	0	0
"AT1G53265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53270"	0.723717	2.90496	0.795669	2.38789	2.862886	2.094465	3.293668	2.661169	1.736337	2.523721	1.985209	1.518054	0.617097	1.464256
"AT1G53280"	72.176987	85.343292	84.07814	84.364525	83.539909	87.017921	92.899147	90.606003	81.303566	87.480827	81.964584	92.389732	85.180656	89.702332
"AT1G53282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53285"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53290"	19.154861	20.737469	15.641111	18.658689	19.482168	19.808983	19.705864	16.998869	11.80765	18.238031	15.311433	19.680313	18.06811	17.658485
"AT1G53300"	27.378929	29.911425	25.725874	28.389122	35.274319	24.733459	21.389626	28.564528	27.992786	28.873709	25.185762	26.833111	28.281033	28.192638
"AT1G53310"	63.397232	87.239876	49.606228	88.60849	89.939377	53.836651	64.254395	62.560555	65.665222	79.351891	80.40274	67.265442	77.891441	74.240822
"AT1G53320"	34.999458	38.665581	31.01667	34.109852	38.885777	40.376747	39.932102	37.133816	41.519638	34.032818	30.550823	42.05584	32.317451	36.890186
"AT1G53325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53330"	0.690245	1.006432	0.556675	0.757405	1.642524	1.157122	0.542964	0.872061	0.551075	0.704208	0.667715	0.993374	1.162866	0.970602
"AT1G53340"	1.731266	1.930974	0.529135	2.36895	2.073503	0.838254	0.97622	1.893318	2.189604	1.625605	2.27375	1.281952	1.637893	1.297852
"AT1G53345"	5.064863	4.242287	4.401488	5.335751	6.303222	4.738844	2.999088	3.274099	3.684982	4.022425	1.482418	3.385654	3.080343	5.105517
"AT1G53350"	6.264078	6.999118	4.60659	5.270116	4.911259	6.217903	5.982606	7.573288	6.380384	6.846979	5.35059	6.61657	6.880764	6.557881
"AT1G53360"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53366"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53370"	0	0	0	0.155842	0.102898	0	0	0	0	0	0	0.071763	0	0.106432
"AT1G53380"	14.647698	24.116247	18.934092	20.276493	22.257156	17.406376	16.222946	18.052088	19.363007	18.745279	17.449524	17.299282	17.526531	17.653387
"AT1G53390"	9.201292	12.448496	11.627036	12.168409	12.885921	10.292366	8.763927	11.185426	9.75675	13.325355	12.004375	10.644303	15.434698	11.761675
"AT1G53400"	33.247978	49.807415	42.282429	47.903389	47.190945	51.405701	49.803955	39.614113	43.562538	46.647484	44.280624	47.421982	47.197269	52.244522
"AT1G53410"	0	0	0	0	0	0	0	0	4.416771	0	0	0	0	0.55201
"AT1G53420"	0	0.055166	0	0.057384	0.094736	0.0506	0.053195	0.21646	0	0.004565	0	0	0	0.031107
"AT1G53430"	7.650568	9.29381	7.756481	9.359583	10.518831	7.785301	6.242651	7.732884	7.244432	11.370215	8.703403	9.199106	10.152813	8.280929
"AT1G53440"	14.5062	15.705857	14.747231	14.203011	14.333074	16.301579	10.583515	19.586628	18.907522	14.775153	11.56434	19.308737	12.466689	16.051474
"AT1G53450"	9.356559	10.48005	10.855918	9.450933	10.948674	12.056966	9.451087	8.801266	11.309815	10.111073	7.104677	12.967465	5.990979	9.843776
"AT1G53460"	10.008672	17.637911	17.045603	16.656923	17.784067	14.987836	14.615648	17.482065	16.078688	12.42121	9.524473	12.209562	16.382751	12.31177
"AT1G53470"	1.502913	7.051726	2.652169	5.920305	7.29033	4.724764	5.841309	5.136647	4.20039	6.424132	7.449517	4.058005	6.532146	5.295692
"AT1G53480"	0	0	0	0.146709	0.237421	0.137678	0.141884	6.478635	0	0	0.450247	0	0.483808	0.315313
"AT1G53490"	0.585479	1.343099	0.881309	1.792374	0.995179	0.906705	1.037725	1.64221	0.888799	1.100624	0.405573	1.406703	0.726338	1.040211
"AT1G53500"	25.671757	37.585117	25.491365	31.235991	37.104237	26.13471	26.028496	29.7547	30.523399	32.412521	33.614807	31.031322	26.014309	31.971695
"AT1G53510"	30.394531	33.496925	35.96101	30.637129	32.288246	33.387352	27.109343	37.529118	37.503593	34.36208	28.874743	36.892078	35.542831	35.533459
"AT1G53520"	55.207565	56.874657	47.165489	48.047314	41.377632	53.029327	43.887035	38.886379	47.103279	50.908813	47.532486	48.58168	52.400364	49.777218
"AT1G53530"	10.865152	15.178363	13.457861	10.862415	12.848862	15.211062	12.873466	12.000278	9.620461	10.176558	10.234827	11.794433	9.555144	13.836588
"AT1G53540"	0.411854	0.114068	0	0.129276	0.526846	0.239443	0	0.48928	0.899026	0.191566	0.216643	0	0.841416	0.058881
"AT1G53541"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53542"	2.014486	15.219421	1.202425	13.563011	7.535561	6.128413	2.344476	3.285816	4.999847	9.900345	10.703301	0.319142	5.296043	3.987294
"AT1G53543"	1.268922	0	0	0.197839	0.554327	0	0	0.200565	0	0.628211	0	0	0	0
"AT1G53550"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53560"	40.338577	47.658939	54.139175	41.321545	45.532997	52.414238	65.105759	40.743469	37.461906	53.447617	41.201248	49.573822	57.042049	46.453106
"AT1G53570"	30.669538	33.845013	32.813946	32.555378	35.088211	32.603508	31.083462	30.853947	33.714512	37.893169	29.201611	38.068623	37.199207	33.308636
"AT1G53580"	67.728256	73.877274	65.822586	66.778435	96.017479	71.920883	77.877899	65.17041	73.210197	72.102402	71.888222	70.83857	62.28363	74.031235
"AT1G53590"	12.306248	19.365593	15.679111	16.683661	19.184742	16.638882	14.416822	17.317915	15.228742	16.064459	14.084085	16.632282	17.15518	17.342428
"AT1G53600"	1.117565	1.0012	0.568527	0.77014	1.07893	0.760191	0.527071	0.724343	0.993749	0.769661	0.591278	0.6157	0.583881	0.998969
"AT1G53610"	0	1.904709	0	3.140436	8.39148	1.466304	5.242714	2.444501	1.762801	2.157739	3.436186	1.476432	1.925873	4.286852
"AT1G53620"	0.540541	0.449745	0	0.649815	1.060274	0.310111	0.986812	0	0	0.746016	0.510479	0.225268	0	0.721323
"AT1G53625"	1.537042	5.740745	1.70092	7.439091	9.384589	3.642528	4.965515	0.60466	2.360385	5.718307	3.478202	2.86964	2.135695	2.915129
"AT1G53630"	0	0	0	0	0	0	0	0	0	0.111632	0	0	0	0.105796
"AT1G53633"	6.920786	5.900201	6.838572	7.532425	15.832563	6.921977	12.253844	5.341878	6.600838	7.715849	6.263007	5.554683	7.74537	6.11593
"AT1G53635"	4.179771	4.222128	2.322854	5.58515	6.8438	6.757248	5.99713	3.636912	3.963696	5.813366	4.286849	4.225318	0	4.846192
"AT1G53640"	1.099327	2.35381	1.125073	2.752459	5.015686	2.747729	2.850074	3.268589	0.942815	3.577276	1.263212	2.688853	1.294916	2.472095
"AT1G53645"	18.80126	26.981388	19.469137	23.204399	27.993156	19.677418	22.180353	20.678284	19.776936	19.802742	22.204441	16.984282	22.850267	19.151251
"AT1G53650"	9.233109	11.306592	7.256785	9.915431	11.108002	9.987125	8.520106	11.768566	11.548856	9.065664	9.034404	9.854503	8.26273	8.772437
"AT1G53660"	0.743061	1.840289	0.236399	1.760947	2.204613	0.863551	0.863221	1.250691	1.171652	1.468215	1.117433	1.355375	1.593688	1.468844
"AT1G53670"	108.809372	121.854881	123.184059	113.742889	109.488731	164.354126	148.883133	137.399246	128.19342	122.664452	119.391815	134.072006	123.260246	137.646439
"AT1G53680"	3.320143	10.403926	5.097461	10.140668	11.682121	4.044111	10.629745	3.714405	4.766649	8.128025	8.737579	5.712853	6.343613	5.286344
"AT1G53683"	0	0	0	0	0	0	0	0	0	0	0	0	3.351683	0
"AT1G53687"	0	0.367879	0	0.274292	1.09173	0	0	0	0	0.112904	0	0	0	0
"AT1G53690"	0	0.709597	0.631982	0.337422	0.970637	0.523531	0	0	0	1.383346	0	0.34963	1.706189	0.288757
"AT1G53700"	1.388527	2.146185	1.856348	1.621671	1.452435	0.868083	1.992971	3.243333	1.051466	2.36622	2.398896	1.854432	1.078598	1.767471
"AT1G53705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53708"	0.805162	2.302438	1.166789	1.802086	1.452687	0.975289	1.593218	1.115779	0.339343	0.969639	0	0.536713	0.865457	1.135563
"AT1G53710"	11.734998	15.22983	11.737844	13.102371	15.176256	13.280265	12.428137	12.351276	12.033574	14.658356	13.185501	12.672667	11.079791	14.59252
"AT1G53720"	12.60714	19.323502	14.738653	18.009274	17.012281	17.701344	16.33559	19.29612	17.373177	16.608936	16.06053	19.542088	12.755091	16.39122
"AT1G53730"	31.029903	35.550484	25.570036	34.049637	37.488441	26.986935	27.24642	31.040165	30.365711	37.629368	33.098598	34.5476	31.884335	30.243496
"AT1G53750"	112.154572	147.834625	119.533737	138.391434	164.665146	122.893082	135.744659	128.506592	107.467072	132.498352	143.677597	117.785606	127.999474	132.949539
"AT1G53760"	14.111541	22.192768	17.086184	20.949642	20.937708	20.257521	19.388851	17.356888	14.620308	18.703873	18.093294	17.519835	13.640823	18.928265
"AT1G53770"	7.866062	11.197782	9.441448	9.95065	10.233222	10.658759	9.549806	10.41541	8.080971	11.799232	9.51617	11.249974	10.227009	11.304445
"AT1G53780"	39.325119	41.78297	40.370445	43.372734	42.099442	41.745075	36.286648	51.527344	47.404427	47.895294	39.379967	53.850441	42.558342	45.860943
"AT1G53785"	33.341522	33.375179	37.026218	34.883034	35.498352	38.014576	30.364019	38.775951	52.141655	43.029343	41.404057	39.190079	36.140404	34.068443
"AT1G53790"	1.239114	2.936825	2.559556	2.652052	4.037468	2.214048	2.899151	2.263557	2.664053	2.446935	3.2614	2.311219	2.805477	3.157418
"AT1G53800"	35.528839	44.052509	41.684441	40.123951	40.715385	38.646027	35.846092	31.736221	32.172245	37.521877	30.631857	38.374584	35.775707	33.931198
"AT1G53801"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53810"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53815"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53820"	0	0	0	0.179572	0	0	0	0	0	0	0	0	0	0
"AT1G53830"	9.103877	17.372025	6.246341	13.688113	21.284868	9.770489	19.474957	13.144873	12.261449	16.895679	16.167156	12.819673	18.555275	12.149483
"AT1G53840"	43.274456	48.877922	34.763519	38.914982	43.668156	39.370937	39.360012	48.498135	43.19101	46.114311	41.301727	45.172985	35.911205	41.109341
"AT1G53850"	47.595375	73.042969	49.555847	68.490936	74.712616	63.124336	60.827717	57.56171	49.682854	58.661961	54.881889	50.944752	38.183174	65.446091
"AT1G53860"	1.814067	2.192853	1.697585	2.314718	1.257965	1.174472	1.137304	1.675943	0.836958	1.121226	1.061815	1.043609	1.789694	1.200622
"AT1G53870"	4.471356	3.912722	3.714646	3.332268	4.745802	2.606291	6.548556	2.147974	2.817039	3.455187	2.040474	3.89327	2.907291	5.003689
"AT1G53880"	10.372375	11.987137	9.505159	10.227948	10.019727	9.101159	9.809569	8.867004	9.016455	13.033015	10.666768	10.599794	9.073681	10.840968
"AT1G53885"	1.049727	1.218873	1.360205	0.904984	1.222725	0.856315	1.320202	0.988908	0	0.859836	2.182606	1.240142	0.85975	2.058993
"AT1G53887"	1.210346	2.784578	1.604187	2.64939	3.045495	3.347132	2.40672	2.152094	0	2.037055	0.582972	1.407381	1.252853	2.101093
"AT1G53890"	3.017102	3.792994	3.705924	3.138361	4.634161	2.593977	6.672955	2.124475	2.541858	3.691051	1.927115	4.056115	2.905681	4.859512
"AT1G53900"	8.835638	11.641304	9.199683	10.102193	9.808623	8.014137	9.75587	8.703743	8.800432	12.11796	10.435405	10.341285	8.627152	10.746296
"AT1G53903"	1.060643	1.164857	1.417759	0.917083	1.121098	0.866643	1.240274	0.998311	0	0.871896	1.803967	1.188821	0.86601	2.016417
"AT1G53910"	62.771858	90.451935	71.918602	88.799858	92.027573	84.657257	86.467682	84.71283	79.769287	83.128372	76.047958	82.911766	77.55603	90.579193
"AT1G53920"	4.005763	7.531268	3.938699	7.343918	9.533964	5.198487	8.701557	7.224861	5.990497	6.132378	4.63362	6.791461	9.045401	10.709695
"AT1G53930"	0	0	0	0	0.460776	0	0	0	0	0	0	0	0	0.141648
"AT1G53935"	0	0.11671	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G53940"	0.528475	1.377518	0.888768	1.622682	3.303548	1.6806	0.971333	1.005549	2.643794	2.839983	1.72364	2.239293	3.504607	1.706204
"AT1G53950"	0.304073	0.707599	0.177781	1.45273	1.499917	0.832602	0.711612	0.471003	0.903093	0.997321	0.862582	1.252331	0	0.781463
"AT1G53970"	0	0	0	0.1977	0	0	0.203064	0	0	0	0	0.138464	0.669825	0
"AT1G53980"	0.768447	0.972697	0	0.874608	2.043074	0.550929	0.197004	0	0	1.532744	0	1.034534	1.725273	0.656652
"AT1G53990"	0.84369	1.900401	0.579414	2.579896	3.46115	1.000667	1.507082	1.143075	0.53011	0.894347	0.906976	1.294529	4.560116	1.648111
"AT1G54000"	91.777092	105.068977	49.501518	108.029404	151.09346	89.820602	121.815392	93.618111	92.478615	93.90889	95.333153	105.271278	161.516861	84.550804
"AT1G54010"	122.78006	116.531227	115.280884	97.896805	110.666809	112.407806	91.772942	132.449448	116.765259	102.867836	115.702682	130.408905	126.593422	156.234604
"AT1G54020"	0.549215	0.446803	0.44766	0.321853	0.29225	0.111121	0.593517	0	0.273591	0.177819	0.552414	0.244868	0	0.171931
"AT1G54030"	51.243027	65.766014	51.375118	61.612041	65.599304	50.726589	61.314224	55.60154	55.166691	55.999126	61.253208	64.130852	68.766968	64.776154
"AT1G54035.1"	0.279241	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54040"	6.404867	7.005325	4.739192	8.122832	3.851325	1.574814	3.554454	1.708092	1.878077	7.32099	7.667533	1.274236	3.826236	2.747062
"AT1G54050"	8.052184	10.983978	7.891268	9.254007	8.736245	7.123652	6.822228	5.591987	6.865535	9.278859	7.001844	4.897349	11.519501	6.820897
"AT1G54060"	15.251835	24.505402	22.546785	22.518373	26.641979	21.954237	21.085936	19.548435	22.144958	21.945511	18.981346	21.891439	22.445541	22.164812
"AT1G54070"	0	0	0	0	0	0	0	0	0	0	0.613941	0	0	0.198724
"AT1G54080"	63.324673	75.047531	67.498169	68.022606	72.393852	65.586975	63.370731	67.59742	70.231056	66.726791	65.127518	72.292946	54.80006	74.10804
"AT1G54090"	12.3008	20.898771	13.227607	15.436174	17.114441	17.193867	16.39953	15.489462	18.715483	18.400709	14.490561	15.723992	14.943053	16.667583
"AT1G54095"	1.611977	3.125506	1.134366	2.045132	3.081103	2.16725	3.663308	1.889854	1.909269	3.089587	1.328655	1.749038	3.306468	0.864807
"AT1G54100"	79.193405	95.5196	72.940247	82.597099	101.35775	91.280891	98.688797	104.475967	101.980637	90.070023	78.559242	92.831833	99.611031	92.559761
"AT1G54110"	6.68238	10.633731	7.513304	7.752594	7.306503	9.715223	9.907573	9.969861	7.622466	6.549406	7.682446	8.585181	9.722478	9.46814
"AT1G54115"	14.530644	20.049862	14.834404	17.033455	17.716951	15.958343	16.107115	18.978432	14.818469	15.726923	17.372841	17.906261	18.698681	17.379251
"AT1G54120"	10.22461	17.190601	11.038013	9.869444	13.7503	12.736391	15.650275	19.245308	17.347075	14.076263	12.800649	20.013731	10.535	10.417544
"AT1G54130"	24.177422	28.742111	21.491993	24.652979	25.977234	24.579218	29.055033	30.596546	30.232973	28.648418	24.599945	29.303679	25.742657	29.700016
"AT1G54140"	10.198463	14.229776	10.931622	15.227118	14.348985	14.975807	10.194606	11.736456	13.86403	13.574275	13.027653	14.761151	12.689012	14.075654
"AT1G54150"	14.224847	17.655888	17.413816	13.209462	13.778821	14.336779	15.503794	16.188866	18.179953	16.285753	14.810007	14.131819	16.873808	17.57715
"AT1G54160"	3.294279	1.786532	2.811338	1.629244	2.404751	2.120445	0.728942	1.07718	1.107684	1.230039	2.773088	1.544426	0.939809	2.203087
"AT1G54170"	19.233524	24.470993	19.803457	24.47592	23.753065	21.192371	22.670258	22.324484	21.411659	22.087126	19.331947	20.857296	18.680492	21.314537
"AT1G54180"	3.718457	6.52318	3.532525	6.026935	5.550244	5.393969	3.779874	5.3876	4.130476	4.384516	4.620698	5.957144	4.5694	4.965613
"AT1G54200"	5.294446	5.857411	6.813884	3.865189	6.008751	4.007717	2.607822	5.316364	4.76441	5.490535	5.076658	5.886879	2.421491	4.383662
"AT1G54210"	15.394506	18.361187	16.896545	18.093567	22.135864	19.457956	22.216116	15.097211	15.682338	15.667047	17.360796	16.718193	17.311842	21.006437
"AT1G54215"	0	0.463789	0.085866	0.224772	0.420364	0.576018	0	0.621672	0.398231	0.654941	0.490834	0.481779	0	0
"AT1G54217"	1.749633	2.047832	4.547354	3.581135	2.55365	1.291261	2.069098	1.369586	2.244879	1.506371	1.070834	1.776354	1.227906	2.445689
"AT1G54220"	18.574825	22.519415	17.623371	18.777025	19.424911	16.790897	16.677462	21.51609	18.618095	20.523273	17.86516	18.56102	24.15148	18.406569
"AT1G54230"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54250"	37.083813	33.387177	40.223076	32.291527	30.448715	30.843851	24.84075	26.940308	26.223553	26.837822	26.781023	29.193289	31.132881	30.5797
"AT1G54260"	9.901403	17.270493	11.229503	13.923428	13.977096	11.990072	12.227345	13.313182	12.262419	12.708066	10.533488	11.766046	15.740428	13.782944
"AT1G54270"	99.640022	126.660194	110.905731	122.103104	128.552475	98.421837	100.674034	97.503738	103.432449	116.499092	118.71727	107.961716	104.688477	103.851242
"AT1G54280"	0.126696	0.069568	0.055871	0.075075	0.095248	0.088684	0.039106	0.07501	0.0961	0.058348	0.120439	0.075337	0	0.100522
"AT1G54290"	22.826166	20.500092	20.848749	22.225691	18.317163	21.80015	19.922955	14.205047	19.184113	23.30945	17.675097	20.291924	13.38109	22.520708
"AT1G54300"	0	0	0.225143	0	0	0	0	0	0	0.015675	0	0	0	0
"AT1G54310"	17.58197	21.172379	19.737391	20.750004	20.9137	19.573421	18.162384	17.568647	18.214945	21.221087	15.714801	21.310532	15.760133	18.711561
"AT1G54320"	64.218773	80.89344	63.803635	71.106216	81.149025	66.802521	80.249268	75.690552	65.580948	80.07946	70.281792	75.524315	71.586365	75.528503
"AT1G54330"	0.479436	0.9582	0.635679	1.113101	1.157224	0.969574	0.736009	0.845929	0.72251	0.546156	0.685944	0.712382	0.982763	0.850402
"AT1G54340"	29.174341	38.932823	32.088749	38.808762	39.069843	35.166878	33.763599	33.719887	28.147087	34.976368	36.073051	36.369877	32.079182	36.062462
"AT1G54350"	44.784985	47.631454	46.532192	43.908695	40.330578	45.92868	40.602516	44.849941	47.874271	46.963882	42.596321	50.784386	47.988216	44.906906
"AT1G54355"	0	0.184342	0	0	0	0.031827	0.133842	0	0	0	0	0	0	0
"AT1G54360"	35.245426	38.07378	36.371834	38.966309	36.787937	35.462936	31.858727	37.447189	38.607998	38.39447	33.780071	40.325577	27.835136	34.7724
"AT1G54370"	29.622839	36.961376	26.903429	34.266678	37.737465	30.561426	30.001261	34.415188	30.394003	38.157158	31.980288	33.690586	32.04763	34.714512
"AT1G54380"	7.651007	15.92283	12.804107	13.939692	15.080282	12.352214	11.272801	14.321386	12.986196	13.113292	13.180935	15.263504	11.142712	14.123235
"AT1G54385"	5.8917	9.295081	7.863	10.581148	9.129683	6.446828	5.077817	6.843946	4.587841	5.553617	6.341898	5.061245	8.145816	6.799592
"AT1G54390"	20.629168	26.363222	22.494053	25.664438	27.458544	27.847086	25.490204	25.692739	23.383442	27.511097	25.003607	24.195642	26.30331	27.229307
"AT1G54400"	0	1.716146	1.045495	1.894985	1.584525	1.508496	0.736795	1.375468	0.721337	2.007657	1.627041	0.617998	2.890818	1.140501
"AT1G54410"	394.912872	636.298401	685.05072	710.055664	778.827332	783.945374	759.242981	697.172485	664.889343	721.049133	722.879639	628.758362	667.3479	749.55719
"AT1G54420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54430"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54440"	8.560969	13.865118	10.086123	10.852779	11.225032	10.002239	9.410309	10.349257	10.841078	10.715075	9.512117	10.262426	10.843241	10.255222
"AT1G54445"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54450"	2.065524	5.019238	3.497287	3.873455	5.320387	1.839179	2.056002	2.792894	4.347264	4.3944	3.371731	4.138005	4.412139	4.070915
"AT1G54460"	23.333641	39.583267	29.778334	37.583218	36.567993	33.54166	33.700569	27.114962	25.896992	31.530588	29.816317	29.150148	26.440657	31.221725
"AT1G54470"	0.080361	0.191095	0.173247	0.153044	0.041232	0.04577	0.099554	0.191592	0	0.188406	0.071228	0.102724	0.166385	0.146026
"AT1G54490"	24.387075	30.100239	25.307158	28.344412	31.639385	25.377441	22.162411	28.095497	26.843693	30.49272	28.810322	26.623636	29.089548	27.104698
"AT1G54500"	157.305145	169.972687	174.624115	162.820953	146.256531	186.00325	186.337692	176.659958	148.60405	178.813477	164.538513	186.749924	183.208817	171.729614
"AT1G54510"	8.229164	10.418571	8.560577	10.092284	11.295609	8.794159	7.177533	11.369999	7.385707	9.755941	8.558825	10.00695	8.220808	9.388923
"AT1G54520"	65.973351	70.701637	72.158234	64.409554	68.08165	71.580307	76.603645	75.073212	74.90834	72.053551	63.409859	73.257782	61.720005	69.104813
"AT1G54530"	5.532411	4.498121	4.309128	7.523407	7.051422	4.363864	4.375338	5.209258	1.036921	4.370482	8.888589	3.651326	5.357724	4.531313
"AT1G54540"	2.152451	8.042928	1.504188	8.568913	13.404197	7.410984	9.856467	5.653377	10.283677	8.649364	6.647954	7.165711	8.912512	10.287576
"AT1G54550"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54560"	0	0.150603	0.049407	0.069641	0.125403	0.158202	0.026061	0	0	0.076152	0.159926	0.14455	0	0.281417
"AT1G54570"	4.591136	6.873083	5.532516	5.271321	8.044174	5.781348	6.217295	5.095036	4.7217	6.194828	4.622068	6.524907	5.515974	5.747625
"AT1G54575"	7.373777	5.656251	13.059707	5.346995	14.290724	5.373783	14.511192	4.344773	5.57454	7.347558	8.612823	3.656574	10.977355	9.83789
"AT1G54580"	169.392029	194.345261	151.50325	189.879791	206.717361	178.652542	175.436966	173.852203	157.986069	171.042252	181.5121	160.112671	156.693649	185.597519
"AT1G54590"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103926
"AT1G54600.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AT1G54610"	25.214462	39.235172	28.316713	37.321468	37.896057	33.210682	31.683617	31.070374	32.605019	35.934296	32.506866	34.899162	37.696236	35.668835
"AT1G54620"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
