Gene	BioVar_ZT2	BioVar_ZT4	BioVar_ZT6	BioVar_ZT8	BioVar_ZT10	BioVar_ZT12	BioVar_ZT14	BioVar_ZT16	BioVar_ZT18	BioVar_ZT20	BioVar_ZT22	BioVar_ZT24
AT1G12830	-0.6534521	-1.868187092	-1.972959521	-1.213289004	-1.104164117	-1.491414344	-1.46175551	-2.576602923	-3.429262	-1.403757101	-0.492494651	-0.692467519
AT3G24010	-0.6534521	-1.890761409	-3.984185972	-2.511695767	-2.712574988	-1.980891779	-3.436974871	-1.975519625	-1.88566	-1.444039853	-1.058418077	-2.879457089
AT5G61960	-2.218641218	-1.234151301	-1.736523227	0.222294229	-1.46855943	-0.890653593	-1.491863728	-1.628593647	-1.864798	-2.650996985	-2.267055529	-2.161003173
AT4G23010	-0.86015158	-1.097714985	-0.27465177	-0.427166507	-1.384847382	0.557064724	-1.285866412	-1.518773347	-1.488114	-1.898364096	-1.101651274	-1.126875854
AT5G08080	-1.904652401	-1.356387975	-2.132160078	-1.421178003	-3.889226518	-2.142808071	-1.877704928	-1.864931302	-1.17306	-1.505404561	-1.011279354	-1.248942038
AT1G10120	-0.706734402	-2.167954942	-3.500964027	-1.851520645	-2.86081361	-2.355711094	-3.232627729	-2.837862651	-1.40348	-1.723129491	-1.787479532	-1.211198508
AT3G05545	-1.871996413	-1.813150044	-1.609041928	-1.654262901	-2.219462917	-1.343579546	-2.302420736	-1.692102541	-2.145448	-2.681569393	-2.06862928	-1.912768208
AT1G47250	-1.665006137	-1.42392732	-1.515729693	-2.059149417	-3.294072587	-1.181842076	-1.872578548	-2.650392676	-2.590735	-1.588535215	-0.648336896	-1.105832422
AT1G57765	-1.39553991	-1.859245018	-1.780661987	-0.319431673	-1.255867814	-0.363895177	-1.053915857	-1.371007197	0.244115957	-0.455435341	-0.118533686	-2.389404973
AT3G09680	-0.555361958	0.258435839	0.614970403	-0.211351739	-1.107058454	0.939553347	-1.010931372	-0.542889374	-0.2920063	-0.267128847	-0.723140454	0.986126808
AT4G38490	-1.410623158	0.177416418	-1.372557031	-1.832948998	-1.786862529	-1.49721278	-2.346191462	-0.163423745	-1.680725	0.009083543	-0.044385439	-0.325208893
AT5G66090	-2.828333402	-1.906736104	-2.115498454	-1.704207642	-2.236694837	-3.463111303	-1.954426982	-1.665861837	-0.8344243	0.048225435	-1.646536024	-1.380816425
AT4G18950	-1.025310811	-0.568814781	-0.94142484	-2.004277882	-2.40841873	-1.968460422	-1.900486161	-1.687755057	-0.511603	-2.078226651	-1.726555318	-0.811924416
AT4G22330	-1.93644908	-0.945598879	-0.995929694	-1.4254805	-2.789415704	-0.560214681	-1.801306433	-1.480097532	-0.2147454	-1.019791462	-1.233371919	-1.59751014
AT4G28610	-1.93644908	-2.434565941	-2.199625884	-1.861232849	-2.842036582	-1.654063986	-0.255897979	-1.09885834	-1.755274	-1.62771798	-1.58658262	-0.857903877
AT5G10060	-0.766287505	-0.875236007	-0.14646619	0.421178535	-0.111200725	-0.101110894	-1.397459963	-1.823124128	-0.9700667	-0.826860574	-1.299324552	-1.362528568
AT5G66740	-0.766287505	-1.296341501	-0.932546104	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G63380	-1.430670546	-1.343762033	-1.756701217	-2.559808027	-3.06762722	-3.626131042	-2.781164818	-2.626234817	-2.484663	-1.442511636	-1.964382319	-2.663394326
AT3G17770	-0.797750591	-1.125118705	-1.300093904	-1.120316982	-1.440151562	-0.570548711	0.346512221	-0.22573998	0.761273331	0.321222191	0.323322272	0.841659394
AT1G09160	-1.275138792	-3.553209886	-3.282529577	-1.320452342	-1.519997724	-1.555491755	-1.699439724	-0.488116505	-1.715933	-1.924389499	-1.139203629	-1.718529018
AT2G02160	-1.260370639	-1.290403007	-1.568217402	-0.993573748	-1.374775485	-0.689768361	-0.373973317	0.297996279	1.367015803	0.491814019	-0.211008723	0.345977127
AT4G37680	-2.27299074	-1.347403377	-1.009824227	-1.429948952	-1.840496558	-0.516167305	-1.85267119	-2.23740194	-1.463349	-1.217692832	-1.20850822	-1.415628522
AT2G27260	-0.694298532	-1.743524123	-0.988448409	-1.400781066	-1.881598182	-0.802738708	-1.848387507	-1.28556215	-2.079841	-1.002510848	-1.209143038	-2.653454977
AT4G31210	-0.625390248	-2.187980819	-0.139899234	0.263151735	0.221889932	-0.469058746	-1.774257447	0.456414633	0.202511508	-0.926904989	-0.916897641	-0.799433382
AT5G51200	-0.625390248	-2.242559591	-0.49855945	-0.52042014	-0.382813046	-0.109307729	-0.861694948	-1.547919546	-0.3835683	-0.07556253	-0.496647051	-0.046890965
AT1G02080	-0.943158152	0.156627378	-0.143478221	1.028683686	0.453736665	0.755313429	-0.691372183	0.039320565	-1.071209	0.212168892	-0.035512668	-0.274460927
AT5G60710	-0.620539798	-3.329007968	-1.37288592	-2.309451433	-1.27005997	-1.949623314	-0.717318707	-0.646313967	-1.070979	-1.098687317	-1.710515864	-0.95532927
AT5G66450	-0.620539798	-1.815019651	-1.665683994	-3.436171967	-2.251677366	-0.835181689	-1.301013452	-2.333397133	-1.133046	-0.759708177	-0.644216884	-1.427474685
AT2G44090	-1.347647088	-2.063059326	-3.035416977	-1.181015148	-2.297305152	-2.313921536	-3.464649614	-2.424682879	-1.596704	-2.560717441	-1.984056894	-0.425718243
AT5G61510	-1.40126311	-1.704855533	-1.478407587	-1.533651991	-2.801386475	-3.394730467	-0.024142904	-1.891568948	-1.692146	-1.03376614	-2.637564695	-2.340382161
AT1G02100	-1.296076749	-2.305197302	-1.919529157	-2.233212848	-2.562649718	-1.843026034	-2.509129378	-1.859837674	-0.2883633	-1.679086502	-0.065942196	-0.424500585
AT2G42070	-1.51510151	-1.915144529	-1.672593706	-2.544817092	-2.256231419	-1.088784023	-1.937169552	-1.365365475	-0.553468	-1.070853689	-1.173280495	-1.655858089
AT3G02920	-0.351511037	-2.912634922	-2.408422106	-1.510436303	-1.799280599	-3.660352683	-1.525718056	-1.253382757	-1.696058	-1.149442322	-0.508110335	-0.755780563
AT3G61010	-0.351511037	-2.134414258	-2.406086458	-0.512228389	-1.047192547	-0.717494101	-1.49130054	-2.166253357	-2.467624	-0.69908869	-0.593691861	-1.482563879
AT4G04940	-0.351511037	-2.389539452	-0.058940267	-0.665363728	-0.804577956	-1.203613025	-1.253620638	0.777134655	-1.137677	0.014677299	-1.065235336	-0.420402298
AT5G04230	-0.510955344	0.390600563	0.346320824	0.279790391	-0.36725542	0.176298544	-1.46248931	-0.750761399	-0.7554272	-0.769439782	-0.349807936	-0.539600662
AT5G35180	-1.785769283	-0.711898817	-1.748151042	-0.714172762	-0.852537576	-0.94382436	-1.050423568	0.065349498	-1.105248	-0.862809692	-2.1089796	-0.444661186
AT1G20830	-0.94349573	-2.564987204	-3.362535853	-2.426112449	-1.579591395	-0.77320142	-2.333492679	-1.349047268	-0.9175683	-2.277229883	-1.416891507	-2.28479383
AT3G57410	-0.94349573	-0.906338026	-1.257990284	-0.372235142	-0.807857697	0.57267429	-0.925099497	-1.448234906	-0.3021355	-1.246524811	-3.00566667	-0.732796916
AT4G30650	-0.882846935	-0.635365812	3.345207482	3.70363985	4.47094	4.170710352	2.771770794	1.441489512	1.656883124	1.539761586	1.617411871	1.158209315
AT1G01940	-0.981495799	-2.836811505	-1.069618645	-1.070516204	-1.828709691	-0.653330373	-1.875863133	-1.162649986	-0.4118426	-1.015545657	-1.502967569	-0.586735919
AT3G04230	-1.191862054	-1.674828689	-0.165304374	0.168403566	-0.783369764	-0.456418884	-0.447703631	-0.775560303	-0.1146057	-0.437203103	-0.063825616	-0.549109571
AT1G07640	-1.207276768	-1.263159241	-2.48738157	-1.35350359	-1.445156591	-0.869103673	-1.80922519	-0.7859961	-3.370429	-0.44323659	-1.105372824	-1.473896788
AT4G32295	-0.383523633	-2.056890632	-2.371174926	NA	NA	-2.114405163	-2.251555866	-1.273561905	-2.039839	-1.956592204	-0.47854845	-1.087072818
AT1G71340	-1.108543985	-0.992317295	-1.152865474	-1.563702649	-2.565266231	-1.364778531	-2.874614803	-2.600616825	-1.587261	-2.200737709	-2.849428389	-2.546542696
AT1G10660	-1.560971415	-2.56353363	-4.29573572	-2.331526494	-2.492718764	-0.798071454	-1.251063078	-0.275382786	0.238582365	0.323836787	-0.544200794	0.690413421
AT5G07900	-0.59030234	-2.501314273	-0.012810855	-0.166289776	0.218725724	-1.289638866	-1.520575784	-1.894459666	-1.394092	-0.39204637	-2.490073759	-0.830017182
AT4G16360	-1.954963179	-1.928857371	-2.504150721	-1.35729301	-3.314091538	-1.175562688	-1.471056876	-1.886671128	-2.556385	-1.95121307	-1.043369097	-1.522391887
AT1G54310	-0.546624854	-1.875700516	-2.208168931	-1.831367547	-1.824152081	-1.313814994	-1.613042868	-1.505798176	-1.560679	-1.214466596	-1.096649926	-1.718037028
AT1G24240	-0.552314642	-1.511432481	-4.183351996	-1.89530295	-1.674114893	-1.958867651	-0.824386964	-2.153962879	-2.264663	-0.02324116	-2.039218036	-0.693689161
AT5G54170	-1.288811318	-2.626359509	-1.905966594	-1.89784778	-1.329828684	0.190814833	-0.267835743	0.526117203	-0.1773927	-0.452892245	-0.697566143	-1.11091387
AT1G07750	-1.228898119	-0.459888488	-0.870285638	-1.611697806	-2.373736335	-1.358852972	-0.06402858	0.026497455	-0.982948	0.082687944	0.425068129	-0.469201048
AT4G29190	-0.222611972	-0.817633164	-0.092152842	0.007218593	-0.825212153	0.041359879	-0.962448201	-2.051685963	-2.757944	-1.325171233	-0.963679488	-0.53395522
AT1G76892	-1.454488262	-0.770300922	-0.359579876	-0.80770977	0.382712324	1.279933758	-0.357340335	-0.160710763	-0.3448032	-0.561589643	-0.131820416	-0.582430587
AT1G08370	-1.575759035	-1.096692424	-1.000383085	-1.815579826	-0.327869376	-0.123260793	-1.313348486	-0.698041339	-2.275079	-0.750026577	-2.040663763	-1.784907633
AT5G52820	-1.219032929	-1.480788201	-0.578751975	-2.242816017	-1.678585284	-0.819808113	-2.331935425	-1.387438134	-0.1083241	-1.08358261	0.019502715	-1.34851922
AT1G23870	-0.540050498	-1.392245593	-2.326893305	-1.634938512	-1.001982884	0.76001322	-1.022752199	0.942531235	0.721582396	-0.096400694	-0.145160136	-1.609131265
AT5G24090	-0.579101362	0.35209854	0.036148187	-1.227467584	-2.49395037	1.509417072	0.10809434	0.993254425	0.632630943	1.796307852	1.81230393	0.755631527
AT4G26910	-1.523034738	-0.553777558	0.039557061	-2.012098197	-1.378530012	0.546707992	-0.333763948	-0.139710075	-0.675797	0.201914354	-0.01334892	-0.285297789
AT5G06450	-0.406389055	-1.733417951	-1.665072711	-1.341736188	-1.953323455	-1.25948066	-1.897342583	-0.962929026	-0.6373829	-0.694059751	-0.398874319	-1.563183837
AT1G74850	-0.808058704	-1.484456176	-1.094239158	0.436658089	0.373656734	-0.512200219	-1.223109717	-1.593467265	-0.3808377	-0.692072605	-0.122243009	-1.333635613
AT1G11480	-1.025223801	-1.151747873	-1.117219974	-1.312272659	-1.732424284	-1.06044282	-1.033457426	-1.766228902	-1.03656	-1.021057966	-1.107228133	-1.075868967
AT4G26500	-1.008353152	-3.176719292	-1.722339698	-1.985763607	-2.369898808	-1.2221984	-2.570374501	-1.861591505	-1.074579	-1.212596834	-1.351593753	-2.132820916
AT2G38130	-1.005598998	-2.448038934	-1.260145895	-1.620312694	-3.236594896	-2.17573285	-1.987535328	-1.951083352	-1.665223	-1.956884058	-0.172339819	-0.595179343
AT1G51805	-1.514652111	-0.602143899	0.28798605	-1.205503098	0.422555064	0.324357387	-0.254899396	0.364737316	-0.6376252	-0.526564252	0.22906089	-0.411226045
AT4G25450	-1.606954739	-2.588648003	-1.152955921	-0.39897912	-1.326837484	-2.169427462	-2.318892836	-2.331639226	0.298713256	-0.577581078	-1.669437328	-0.851320073
AT1G15390	-2.270222895	-1.539396391	-0.830248986	-2.036361752	-0.602912121	-1.281884988	-0.838842896	-1.595876702	-0.4583405	-0.083653149	-0.16773236	0.028118456
AT1G16340	-0.720886064	-1.75724771	-3.532406493	-3.039434258	-4.098779976	-0.609186488	-2.429236819	-2.188069989	-1.855788	-1.870109563	-2.555268527	-1.591959667
AT3G18860	-1.042421617	-1.253620515	-2.050906384	-1.074050259	-1.943790926	-1.467729167	-1.260325518	-1.87401651	-1.739599	-1.803191529	-1.903691129	-1.702765466
AT3G54760	-0.861194485	-1.774792817	-1.577327257	-0.126190083	-1.188610191	-0.794426839	-1.48515978	-0.964412425	-1.623624	-0.966560249	-0.701140892	-1.233719645
AT2G46450	-1.893584184	-0.518942505	-0.36000243	-0.962290172	-1.168018615	-0.400270703	-0.76668104	-1.818591392	-1.777207	-0.237495106	-0.742315086	-1.325625107
AT1G06790	-0.739948273	-1.407091597	-1.045640731	-0.705866974	-0.959965648	-1.538352014	-1.873004073	-0.499081885	-2.463023	-1.032543426	-1.940588841	-1.053538292
AT4G32400	-1.440327832	-2.595535341	-0.485500139	-1.893870231	-1.487043877	-1.558678651	-2.924998655	-1.276651498	-2.217626	-2.067845807	-1.832907434	-2.660017345
AT4G31590	-1.08659855	-2.164915297	-3.034991645	-1.84581084	-1.802195458	-1.532881232	-1.729250691	-1.794346034	-2.596566	-0.89745162	-1.585965362	-1.816588499
AT5G53900	-1.356887596	-1.01023672	-1.739742188	-3.181418258	-2.978972393	-1.241787278	-1.629874627	-2.435814319	-0.8801912	-4.148925031	-1.269101693	-1.157355683
AT3G19520	-1.256812479	-3.6180417	-3.078270722	-2.170800718	-2.489344914	-1.449056458	-2.257451644	-1.27092241	-0.278499	-0.70499314	-0.116331345	-0.550558182
AT1G20650	-1.914053504	-1.302624994	-0.686564242	-1.539577142	-0.520520394	0.293576997	-1.564185711	-2.496198112	-1.531749	-0.865883274	-1.54417211	-1.265030742
AT5G04160	-0.954067343	-0.981337652	-0.780381095	-1.915140407	-0.745266785	-0.916100418	-0.759212824	0.921858135	-1.003771	-0.362442093	-0.587393434	-0.133475323
AT5G08190	-0.71275911	-0.941963886	-2.070234607	-1.970366486	-2.19673062	-2.278563126	-2.126986648	-2.248978695	-1.947424	-1.817207526	-1.538402749	-3.294015642
AT3G53970	-1.305904529	-0.410036073	-0.80065915	-2.238606029	-2.677971218	-1.680714804	-1.065511691	-1.918970504	-1.188886	-0.387466504	-0.677529901	-1.301761122
AT3G54085	-1.084712694	-0.852940915	-0.767453715	-0.403477142	-0.875618119	-1.189399216	-1.574261864	-0.941686457	0.39782334	0.483501084	-0.754601915	-0.362558006
AT1G73630	-0.765704035	-0.493568129	-1.463004002	0.243798337	-0.997803107	-0.787238685	0.199796777	-0.004598653	0.176051518	-0.898192028	-0.711091936	-0.996574913
AT4G00755	-0.747257471	-1.764247504	-1.877622949	-1.524566733	-1.943101685	-1.474911473	-0.838827307	-2.170695296	-3.047745	-3.248831997	-2.430857276	-1.440940922
AT5G19400	-1.587589933	-0.629942039	-1.233209906	-0.280113746	-0.363684201	0.355070006	-0.964970662	-1.806209106	-2.402074	-0.986127197	-2.02553484	-1.08343074
AT4G27640	-1.065941022	-2.117196316	-0.586972711	-0.436978435	-0.321417861	0.30213642	-2.13611348	-1.190469938	-1.205201	-1.472957105	-2.316193813	-1.568111951
AT5G49810	-1.896254626	-0.314043328	-0.812485823	-0.075276193	-1.82900578	-0.183952067	-0.455189694	0.418755242	-1.082494	0.28802558	-0.608595378	0.390992996
AT4G33480	-0.94857944	-1.956408586	-2.986885102	-1.072714322	-0.870754756	-0.099670159	-0.58190052	-2.003217773	0.04720534	-0.772108132	0.327593524	-2.187994759
AT1G23960	-1.582766428	-1.923545464	-1.616309995	-1.411573796	-3.638089815	-1.252768303	-0.97527343	-0.662550847	-0.119549	-0.496974528	-0.677208512	-0.86873884
AT1G28490	-0.86817293	-1.930835972	-2.457523752	-1.976823868	-1.923369635	-1.091918702	-3.775971586	-1.795964817	-1.691611	-2.322319216	-2.615693224	-1.325693615
AT3G12210	-1.066579446	-1.551493105	-2.319602868	-1.286297519	-1.915374618	-0.806173915	-2.440063444	-0.934262424	-2.173434	-0.44791524	-1.070369284	-0.768664318
AT1G51690	-2.232556202	-1.070701374	-2.898049311	-1.076432603	-2.379853176	-1.099354821	-1.401352219	-1.63807401	-1.959312	-4.374786305	-4.31921454	-2.328506582
AT4G38690	-1.198142434	-1.352109201	0.44160144	-1.274923695	-1.899823638	-0.040640816	-1.459947848	-0.64729512	-0.5932374	-0.124617419	-1.137186157	-1.8048773
AT1G63830	-0.99028745	-1.461004148	-0.95772039	-2.438273342	-1.092087419	-1.635528408	-0.976052589	-1.165079289	-1.349248	-0.084953158	-1.229533377	-0.339401986
AT2G14720	-1.213786787	-0.812121854	-1.090003144	-0.864786207	-1.570762757	-1.072224266	-2.36321561	-1.279555392	-1.263719	-0.236755914	-1.643326555	-1.620910904
AT3G07360	-2.358120756	-1.487534491	-2.306741193	-1.425834067	-1.084208141	-1.49747696	-0.930484423	-2.520121791	-2.530459	-3.201163487	-1.271965707	-2.019077133
AT4G37330	-1.91578361	-1.691443974	-1.947698773	-1.94483985	-2.04636066	-0.510387245	-2.405244689	-2.926697185	-0.592563	-0.489543139	-0.599472932	0.004359996
AT2G26300	-1.083495168	-1.836351892	-1.277208244	-2.158661493	-2.781055631	-1.191421031	-0.700705802	-0.940227349	0.508914575	-0.035189499	0.225686438	-0.507189523
AT3G43740	-1.500668482	-0.914514417	-0.983146107	-0.752090102	-1.673493067	-1.671524857	-1.313835505	-0.528525199	-1.625026	-1.847108285	-0.548062605	-1.213808514
AT3G60250	-1.845605716	-2.123864379	-1.050395104	-1.903906383	-1.095162873	-1.09041796	-2.406064659	-1.110447991	-0.2579199	-0.848021507	-0.310329747	-0.642266112
AT5G18140	-1.39719695	-0.96191176	-1.632221213	-2.716794819	-2.519376193	-0.639489867	-0.91212281	0.27005828	0.05368607	0.203632492	0.632876969	0.658711828
AT5G48160	-1.38483314	-1.386254412	-2.086056947	-2.869750686	-1.948419962	-1.30581006	-0.348442242	0.464098274	0.836768637	0.663879314	-0.048621376	0.47638602
AT5G20620	-2.872317925	-1.03187407	-1.008074481	-1.734955831	-2.834863561	-0.726194843	-2.089606324	-1.656782507	-1.588882	-0.733771836	-2.406669339	-0.980510303
AT5G65780	-1.377648566	-1.558914946	-2.472631983	-2.226707102	-2.453127403	-2.107406157	-2.322226208	-1.009048807	-1.194119	-1.573352782	-1.847135157	-1.347022927
AT2G01470	-1.792141904	-1.729027683	-1.390265339	-1.77006256	-3.233000822	-0.746683203	-1.985065343	-1.851273635	-2.067333	-1.102261067	-1.038081921	-2.653717212
AT3G55530	-0.758149081	-2.241968785	-1.649465236	-2.058768378	-2.316206331	-0.858968086	-1.67673865	-2.080777791	-1.91733	-2.440455007	-0.688060808	-1.829723687
AT3G26430	-1.243490358	-1.457356932	-1.670819917	-2.647843347	-1.514621747	-1.115678958	-1.397093999	-1.78545244	-1.506339	-1.542467599	-1.516733301	-2.004532558
AT2G25070	-1.235783038	-1.907245949	-1.676388412	-2.382765345	-2.622789185	-1.140054066	-2.686566472	-1.654195672	-0.593542	-0.305267417	-0.249229189	-1.757936285
AT1G29120	-1.715194693	-1.521097566	-2.138669491	-2.399879907	-1.174271081	-1.556301821	-1.586550094	-2.35370131	-1.947831	-1.109396931	-2.345025922	-1.211913659
AT1G80670	-0.96443801	-1.694116512	-1.720234476	-0.97150233	-2.003127737	-0.244859428	-3.14651424	-1.842735273	-2.188686	-1.44102621	-2.371046748	-1.495214854
AT1G45130	-1.0169789	-0.16034618	-1.373041146	-0.134900902	-0.843626765	0.203920164	-0.41067958	0.865679351	-1.158707	1.371052945	0.151636329	0.121027691
AT4G03200	-1.0169789	-1.450376708	-2.64911669	-1.148160198	-1.214489757	-1.58095352	-1.327216548	-2.684626474	-1.69494	-2.05234701	-1.932408065	-2.750107038
AT3G50900	-0.395588442	-0.865969383	-0.760728949	-0.087843281	-2.998389999	-0.823893424	-0.079236571	-0.408070349	0.105412613	0.723053757	0.600538006	-2.457266962
AT1G50460	-0.691749388	-1.895248897	-1.672290338	-2.214078056	-2.774800986	-1.17491173	-2.623540648	-1.915835902	-1.998302	-2.442689768	-2.075343644	-1.757794136
AT3G54620	-1.674299999	-1.518872134	-1.257304268	-1.641160057	-2.991377883	-0.250194634	-1.052846159	-0.073591443	-0.4197172	-0.997194577	0.376617931	-0.944280808
AT1G01510	-0.858794013	-2.639915443	-2.238151039	-1.776906148	-2.363452579	-1.330198875	-3.662993857	-2.4536055	-1.467719	-2.354396571	-1.580290947	-1.096191269
AT5G13400	-1.252214173	0.727389846	0.36290133	-1.361180062	-1.714023896	-0.831786829	-1.45589061	-0.255846026	-1.082153	-0.159733399	-0.654785462	-0.102276029
AT3G22680	-1.181805562	-0.886429912	-0.814708772	-1.221448893	-1.480386971	-1.608416288	-1.066041104	-1.391497074	-1.114383	-1.550904875	0.187201399	-1.667666563
AT5G27840	-1.346609407	-3.075297375	-1.717384366	-2.639075925	-4.080847439	-2.06141886	-1.698137766	-2.547516034	-0.9542864	-1.828914602	-2.394068837	-2.238957307
AT3G13445	-1.326565549	-1.90200129	-1.934948418	-1.890131056	-2.775559465	-1.614329734	-3.083604944	-1.472506457	-1.931411	-2.138936248	-1.084697563	-0.961297816
AT1G60650	-0.595883109	-3.050430423	-3.034156205	-2.374761279	-2.344493804	-1.682169625	-4.456651778	-1.490877523	-2.794462	-0.785986524	-1.782969338	-2.489162113
AT4G02720	-0.783602602	-2.465182009	-2.811900816	-2.141260652	-2.01386744	-2.104969999	-2.932170711	-2.090069062	-2.849129	-2.461265207	-2.606427964	-1.682954318
AT1G17280	-2.426834326	-1.573990656	-2.639495236	-2.240124379	-2.017586225	-0.704383612	-2.305517348	-1.764404239	-1.291396	-0.993767411	-1.200912087	-1.988443659
AT4G22130	-0.928719318	-1.070936753	-1.704167149	-1.198657085	-2.016644547	0.078747398	-0.832701848	0.228161194	-2.034147	0.081025772	-0.602589541	-0.479694299
AT1G76240	-1.01196952	0.29813409	0.782117807	-0.52106203	-0.967156354	0.371805895	-1.541460932	0.062035721	-0.1355651	1.143552741	0.39438075	-0.148523127
AT4G26950	-0.534266091	-1.498483658	NA	NA	NA	0.370576661	-1.1169286	1.099150027	-0.999359	NA	NA	NA
AT4G34460	-1.488330767	-1.750183165	-2.050695645	-2.549520314	-3.688200957	-3.023904649	-1.197339812	-2.627091406	-0.9531949	-2.240501399	-2.743623604	-2.01325657
