Name	entropyloG2
AT5G36110	5.189144513
AT5G36120	5.723851636
AT5G36140	5.420478514
AT5G36160	5.829673965
AT5G36210	5.929134016
AT5G36170	5.828514635
AT5G35750	5.847005978
AT5G35790	5.661675614
AT5G35520	5.944547538
AT5G35530	5.845493001
AT5G35460	5.819802746
AT5G35560	5.879165208
AT5G35550	5.481254173
AT5G35580	5.309103995
AT5G35660	4.468159519
AT5G35670	5.154425179
AT5G35630	5.646677013
AT5G35680	5.939171421
AT5G35620	5.911536653
AT5G35730	5.916554399
AT5G35740	5.780443973
AT5G35735	5.382566495
AT5G35700	5.654355659
AT5G24655	5.103395936
AT5G35430	5.903425155
AT5G35440	5.941357555
AT5G35490	5.373583283
AT5G24410	5.372706683
AT5G24430	5.919993142
AT5G24420	4.429132526
AT5G24400	5.910222638
AT5G24360	5.956026128
AT5G24450	5.92328602
AT5G24460	5.844552646
AT5G24520	5.908326143
AT5G24500	5.947116363
AT5G24470	5.722830991
AT5G24490	5.650545786
AT5G24560	5.596260933
AT5G24590	5.76647595
AT5G24600	5.55150516
AT5G24620	5.875044079
AT5G24570	5.702361004
AT5G24650	5.905910129
AT5G24660	5.235216307
AT5G24610	5.826776607
AT5G24530	5.541243867
AT5G24580	5.520246314
AT5G24313	5.201536398
AT5G24316	4.547929421
AT5G24350	5.93230498
AT5G24380	5.444932828
AT5G23960	3.67726503
AT5G23970	4.388288855
AT5G24000	5.875033886
AT5G24010	5.837549917
AT5G24020	5.88049962
AT5G24030	5.340804353
AT5G24090	4.978382556
AT5G24120	5.595251488
AT5G24130	4.698108373
AT5G24140	5.150141771
AT5G24150	5.244747346
AT5G24160	5.071261175
AT5G24170	5.905004174
AT5G24210	4.982274404
AT5G24165	5.841825054
AT5G24230	5.584891071
AT5G24240	4.044164846
AT5G24260	5.907338872
AT5G24270	5.46760275
AT5G24280	5.57517835
AT5G24300	5.82152399
AT5G24310	5.526630792
AT5G24320	5.924422424
AT5G24330	5.774615661
AT5G24290	5.085532289
AT5G23810	5.474790153
AT5G23720	5.608817792
AT5G23530	5.275650117
AT5G23740	5.794912662
AT5G23540	5.917463656
AT5G23750	5.445268363
AT5G23730	5.846634016
AT5G23670	5.816094417
AT5G23660	5.491555426
AT5G23580	5.842743416
AT5G23850	5.799082629
AT5G23870	5.712195359
AT5G23890	5.924904847
AT5G23910	5.639572837
AT5G23920	5.880287018
AT5G23760	5.784941445
AT5G23830	3.488934886
AT5G23940	4.63657738
AT5G23840	4.194036967
AT5G23900	5.855244758
AT5G23880	5.850673917
AT5G23820	5.008466949
AT5G23860	5.603235772
AT5G23690	5.859489798
AT5G23710	5.926916716
AT5G23380	5.856099585
AT5G23390	5.938553841
AT5G23310	5.547550182
AT5G23330	5.898837672
AT5G23250	5.86552167
AT5G23290	5.873621145
AT5G23300	5.815639547
AT5G23340	5.782139917
AT5G23400	5.63903826
AT5G23430	5.880502516
AT5G23440	5.796462535
AT5G23510	5.632305294
AT5G23420	5.422161909
AT5G23480	5.612885101
AT5G23460	5.458320746
AT5G23405	5.841842598
AT5G23450	5.941644845
AT5G23520	5.942944544
AT5G23550	5.88584236
AT5G23570	5.724538554
AT5G23590	5.954879719
AT5G23610	5.898955793
AT5G23630	5.904902851
AT5G23210	5.524787813
AT5G23220	4.854713959
AT5G23230	5.018536741
AT5G23240	5.137753214
AT5G23260	5.60500574
AT5G23270	3.194804074
AT5G22970	5.7505512
AT5G22980	4.815929062
AT5G22840	5.919095365
AT5G22860	4.670931789
AT5G22875	5.809885256
AT5G22920	5.724047654
AT5G22950	5.93190997
AT5G22830	5.850612068
AT5G23010	5.210959958
AT5G23020	4.360490256
AT5G23050	5.882797231
AT5G23080	5.928998622
AT5G23110	5.898610703
AT5G23130	5.642366223
AT5G23140	5.949513434
AT5G23070	5.667311367
AT5G23120	5.584428934
AT5G23060	5.489463278
AT5G23150	5.91058483
AT5G23090	5.894913491
AT5G23170	5.889107579
AT5G23190	4.036790348
AT5G22890	4.450216701
AT5G22940	5.664304899
AT5G22320	5.861185825
AT5G22310	5.902009518
AT5G22480	5.868215381
AT5G22540	5.810350753
AT5G22600	5.822355983
AT5G22580	5.391158332
AT5G22500	5.302965581
AT5G22510	5.850322109
AT5G22620	5.800162563
AT5G22640	5.684319715
AT5G22650	5.781968077
AT5G22690	5.813760418
AT5G22700	5.90452115
AT5G22730	5.945228194
AT5G22750	5.899460043
AT5G22760	5.934994789
AT5G22770	5.938777988
AT5G22630	5.501573873
AT5G22740	5.724319056
AT5G22790	5.882208317
AT5G22810	4.399075205
AT5G22850	5.862046077
AT5G22880	5.295404085
AT5G22460	5.361802182
AT5G19240	5.309525677
AT5G19250	5.681859649
AT5G19260	5.698351633
AT5G19140	5.674917016
AT5G19120	5.725152617
AT5G19280	5.852481212
AT5G19150	5.841448525
AT5G19180	5.927181528
AT5G19220	5.461288254
AT5G22250	5.347884221
AT5G22340	5.632569214
AT5G22360	5.91010781
AT5G22370	5.91245908
AT5G22390	5.32374902
AT5G22400	5.914655715
AT5G22410	4.223591948
AT5G22450	5.949242907
AT5G22470	2.946740575
AT5G22330	5.876966553
AT5G22430	3.572349357
AT5G22380	4.764988669
AT5G22270	5.527230193
AT5G22300	4.838180573
AT5G22280	5.878613117
AT5G22290	5.550826991
AT5G22440	5.67826285
AT5G19210	5.799780766
AT5G18910	2.803619908
AT5G18930	5.943435463
AT5G18960	5.919220789
AT5G18840	5.528486059
AT5G18940	5.944706509
AT5G18900	5.777141609
AT5G18970	5.790966289
AT5G18800	5.885527115
AT5G18830	5.864237377
AT5G18770	5.887476711
AT5G19000	5.927425763
AT5G19010	5.92579144
AT5G19030	5.905926758
AT5G19050	5.879209032
AT5G19070	5.908987676
AT5G19090	5.840337009
AT5G19100	5.905108682
AT5G19110	5.518231823
AT5G19130	5.950108454
AT5G18780	5.666700775
AT5G18790	5.753989675
AT5G18850	5.833081926
AT5G18860	5.274118185
AT5G18510	5.17635107
AT5G18520	5.940252906
AT5G18470	5.276584802
AT5G18400	5.91990889
AT5G18500	5.866617501
AT5G18460	5.778333888
AT5G18490	5.640423375
AT5G18310	5.657489435
AT5G18530	5.909930491
AT5G18550	5.761845259
AT5G18570	5.65477949
AT5G18590	5.820664456
AT5G18600	5.202691732
AT5G18620	5.665030006
AT5G18580	5.926407129
AT5G18640	5.841827506
AT5G18650	5.770796585
AT5G18680	5.815975956
AT5G18690	5.588382922
AT5G18750	5.765773689
AT5G18760	5.872814901
AT5G18660	5.410194036
AT5G18670	5.76977796
AT5G18630	5.824309828
AT5G18440	5.908597367
AT5G18450	4.265770449
AT5G18060	5.646596832
AT5G18040	5.809532955
AT5G17990	5.716690019
AT5G18070	5.90710119
AT5G18100	5.894632529
AT5G18140	5.782826523
AT5G18150	5.685807036
AT5G18180	5.902421082
AT5G18190	5.950507051
AT5G18270	5.329790609
AT5G18290	5.665832502
AT5G18090	5.690228133
AT5G18250	5.72595425
AT5G18130	5.223680302
AT5G18200	5.931695114
AT5G18120	5.861836486
AT5G18240	5.694712977
AT5G18170	5.749809199
AT5G18110	5.935188847
AT5G18280	5.897457992
AT5G18230	5.95207467
AT5G18410	5.914622643
AT5G18420	5.954639076
AT5G17700	5.15369883
AT5G17780	5.627242486
AT5G17790	5.895022346
AT5G17800	5.372153906
AT5G17850	5.631534626
AT5G17860	5.032883561
AT5G17770	5.858473197
AT5G17660	5.835426414
AT5G17840	5.875220981
AT5G17870	5.726191563
AT5G17820	3.61647924
AT5G17690	5.927318947
AT5G17710	5.687188509
AT5G17760	5.734724352
AT5G17880	5.780101136
AT5G17910	5.848446375
AT5G17930	5.855390909
AT5G17980	5.682888668
AT5G18000	5.433070594
AT5G17210	5.777424838
AT5G17170	5.656334718
AT5G17310	5.508692566
AT5G17670	5.685430259
AT5G16660	5.889704753
AT5G16680	5.848021928
AT5G16650	5.829359934
AT5G16620	5.832124624
AT5G17220	4.577791256
AT5G17240	5.884774427
AT5G17250	5.95524585
AT5G17290	5.868808286
AT5G17320	5.890812196
AT5G17330	3.854122874
AT5G17340	4.436482204
AT5G17370	5.962092974
AT5G17380	5.789406249
AT5G17230	5.691899826
AT5G17190	5.779373603
AT5G17280	5.866346099
AT5G17350	5.128081589
AT5G17300	5.46736058
AT5G16570	4.342283329
AT5G16590	5.827334789
AT5G16600	5.466349572
AT5G16610	5.942014159
AT5G16630	5.826419802
AT5G15330	5.757939555
AT5G15230	5.557510416
AT5G15350	5.737812797
AT5G16290	5.758880394
AT5G16300	5.948924449
AT5G16320	5.850360406
AT5G16340	5.628798754
AT5G16420	5.947439315
AT5G16440	5.613766641
AT5G16460	3.265151035
AT5G16470	5.922909646
AT5G16490	5.62859391
AT5G16500	2.427701215
AT5G16520	5.931189134
AT5G16480	5.147549896
AT5G16390	5.830767163
AT5G16310	5.898036077
AT5G16380	5.725625368
AT5G16540	4.923778893
AT5G16450	5.737467991
AT5G16510	5.806858351
AT5G16550	5.850046413
AT5G16560	5.86565761
AT5G16400	5.736950837
AT5G16505	5.917122431
AT5G15380	5.946044531
AT5G15390	5.858029807
AT5G14610	5.731409266
AT5G14620	5.820769426
AT5G14640	5.777017663
AT5G14670	4.475718225
AT5G14680	5.924987826
AT5G14690	5.720173507
AT5G14660	5.621842946
AT5G14600	5.889291716
AT5G14530	5.887164135
AT5G14700	5.751322556
AT5G14710	5.937759395
AT5G14570	5.583837535
AT5G15120	5.119511471
AT5G15130	5.44462345
AT5G15140	3.221794571
AT5G15160	5.610314898
AT5G15170	5.901804135
AT5G15180	4.261172782
AT5G15190	5.58858528
AT5G15200	5.872770671
AT5G15210	5.777921462
AT5G15240	5.41286038
AT5G15270	5.948279685
AT5G15280	5.929395537
AT5G15290	5.723777505
AT5G15310	5.291985603
AT5G15320	5.927434904
AT5G14260	5.751001363
AT5G14380	3.332066516
AT5G14390	5.866874432
AT5G14420	5.804352734
AT5G14430	5.939440112
AT5G14440	5.935358643
AT5G14450	5.745889741
AT5G14460	5.794925048
AT5G14470	5.362296628
AT5G14510	5.778005529
AT5G14240	5.914398115
AT5G14310	5.925812113
AT5G14500	5.712191514
AT5G14370	5.788949818
AT5G14250	5.92408286
AT5G14410	5.478252026
AT5G14320	5.685099352
AT5G14270	5.951201834
AT5G14520	5.776911862
AT5G14540	5.95033846
AT5G14550	5.851477454
AT5G14580	5.759111218
AT5G14590	5.945292104
AT5G14100	5.855529553
AT5G14180	5.006076605
AT5G14130	4.721684044
AT5G14230	5.717569615
AT5G13970	5.907357587
AT5G13980	5.861094961
AT5G13990	3.904261561
AT5G14020	5.511979878
AT5G14040	5.903812132
AT5G13930	5.454107577
AT5G14000	5.649432259
AT5G14030	5.902212392
AT5G13890	5.93844684
AT5G13960	5.753711516
AT5G13820	5.429055149
AT5G13870	5.715957139
AT5G14090	4.836619301
AT5G14120	5.654739987
AT5G14170	5.892048327
AT5G14190	5.786437912
AT5G14210	5.867022411
AT5G14220	5.918954278
AT5G14050	5.78378901
AT5G14150	5.498723886
AT5G14105	5.871528421
AT5G13780	5.905753101
AT5G13830	5.926199094
AT5G13840	5.343430803
AT5G13850	5.835962485
AT5G13900	4.833993594
AT5G13910	5.864463377
AT5G13950	5.911476985
AT5G13460	5.831811469
AT5G13420	5.700930594
AT5G13430	5.920150428
AT5G13450	5.935572355
AT5G13560	5.874494549
AT5G13570	5.935706101
AT5G13580	4.66490364
AT5G13600	5.209975186
AT5G13630	5.621575042
AT5G13680	5.870625749
AT5G13690	5.896235063
AT5G13700	5.612876103
AT5G13720	5.68308666
AT5G13740	5.841025367
AT5G13760	5.939977014
AT5G13610	5.912877341
AT5G13670	5.248883615
AT5G13750	5.441432325
AT5G13640	5.844631787
AT5G13710	5.878065477
AT5G13730	5.383906316
AT5G13650	5.6953634
AT5G13770	5.628290971
AT5G13790	4.664225679
AT5G13800	5.364754465
AT5G13810	5.833098604
AT5G13400	5.55594288
AT5G13410	5.713647632
AT5G13470	5.962942915
AT5G12890	5.687631318
AT5G12900	5.807563279
AT5G12930	5.846964971
AT5G12950	5.189265765
AT5G12970	5.308319907
AT5G12980	5.909899902
AT5G13000	5.759011885
AT5G13010	5.857068983
AT5G13020	5.925320661
AT5G13030	5.846985318
AT5G13040	5.88086619
AT5G12940	5.510973106
AT5G12860	5.756809914
AT5G13200	5.540847095
AT5G13240	5.921280443
AT5G13260	5.927311937
AT5G13290	5.784824332
AT5G13300	5.92129073
AT5G13320	5.02758926
AT5G13330	4.423166941
AT5G13350	5.470662487
AT5G13190	5.770056565
AT5G13310	5.90409055
AT5G13280	5.88816004
AT5G13220	5.352335457
AT5G13360	4.556999171
AT5G13380	3.890795578
AT5G13390	5.86562608
AT5G12020	4.72418276
AT5G11980	5.926277148
AT5G11860	5.912332954
AT5G11910	5.931940597
AT5G11890	5.869742657
AT5G11970	5.6289403
AT5G11920	5.212237984
AT5G12110	5.744993004
AT5G12150	5.883007004
AT5G12160	5.843656779
AT5G12170	5.812456405
AT5G12180	2.665313451
AT5G12220	5.899069537
AT5G12230	5.94650913
AT5G12260	5.944703078
AT5G12210	5.916231349
AT5G12190	5.876882229
AT5G12130	5.830534195
AT5G12140	5.880585182
AT5G12250	5.678785037
AT5G12200	5.789106515
AT5G12120	5.954858274
AT5G12840	5.719706711
AT5G12850	5.946989408
AT5G12870	5.628802624
AT5G12880	4.88894226
AT5G12040	5.915104023
AT5G12080	5.688343745
AT5G12050	5.321550967
AT5G11800	5.928299332
AT5G11810	5.927990745
AT5G11680	5.849305759
AT5G11690	5.879084378
AT5G11770	5.932832679
AT5G11650	5.766623773
AT5G11720	5.902490116
AT5G11790	5.741154448
AT5G11760	5.921803963
AT5G11670	5.561561878
AT5G11840	5.748656155
AT5G11850	5.939729186
AT5G11870	5.85470931
AT5G11900	5.949061355
AT5G11930	5.646728564
AT5G11950	5.591904747
AT5G11960	5.847102179
AT5G12000	2.977195118
AT5G12010	5.879207501
AT5G12030	3.367551769
AT5G11490	5.950970887
AT5G11630	5.847355082
AT5G11640	5.933950048
AT5G11700	5.935147479
AT5G11710	5.941827937
AT5G11730	5.941462551
AT5G11740	5.919694566
AT5G11350	5.94019325
AT5G11360	5.520882763
AT5G11380	5.938382711
AT5G11390	5.752453385
AT5G11420	5.413921646
AT5G11200	5.86046982
AT5G11280	5.923380902
AT5G11300	5.896505924
AT5G11430	5.944275227
AT5G11450	5.667583684
AT5G11460	5.924867419
AT5G11530	5.797795855
AT5G11550	5.660088827
AT5G11560	5.929714992
AT5G11600	5.814181066
AT5G11610	5.642176919
AT5G11580	5.924627978
AT5G11480	5.745440676
AT5G11500	5.938961056
AT5G11520	5.808896501
AT5G11510	5.731659801
AT5G11340	5.911563418
AT5G10910	5.813842351
AT5G10950	5.144588663
AT5G10970	5.787894037
AT5G10980	5.91546323
AT5G11000	5.835948206
AT5G10750	5.85004693
AT5G10740	5.240128239
AT5G10780	5.955340614
AT5G10940	5.918030402
AT5G10920	5.829065323
AT5G10960	5.910118868
AT5G10790	5.924828508
AT5G10810	5.926209
AT5G10870	5.948198588
AT5G10930	5.445202228
AT5G10860	5.883850754
AT5G11010	5.940337153
AT5G11150	5.885436904
AT5G11160	5.433063563
AT5G11210	5.714816933
AT5G11230	5.567320552
AT5G11240	5.762522592
AT5G11250	5.824189129
AT5G11260	5.593835751
AT5G11270	5.833172074
AT5G10840	5.89591621
AT5G10610	5.861201666
AT5G10550	5.893511503
AT5G10510	4.944452632
AT5G10500	4.181102026
AT5G10480	5.781331476
AT5G10470	5.765833798
AT5G10460	5.924484066
AT5G10400	5.325206703
AT5G10390	5.552263764
AT5G10380	5.112622576
AT5G10350	5.919935622
AT5G10430	5.064684827
AT5G10580	4.471405597
AT5G10360	5.852911386
AT5G10540	5.891066176
AT5G10490	5.946507867
AT5G10520	5.680540002
AT5G10560	5.850776115
AT5G10760	4.571056375
AT5G10770	4.356352765
AT5G10820	5.723158379
AT5G10830	5.321661573
AT5G10280	5.68260288
AT5G10270	5.935182468
AT5G10630	5.943170945
AT5G10620	5.883113138
AT5G09830	5.933551505
AT5G09980	5.323936245
AT5G09900	5.915327834
AT5G09880	5.939089164
AT5G09810	5.911177935
AT5G09860	5.935815887
AT5G09850	5.893610642
AT5G10010	5.866637252
AT5G10020	5.869861424
AT5G10030	5.59007209
AT5G10070	5.94372682
AT5G10090	3.620411611
AT5G10100	5.770124504
AT5G10120	4.982331692
AT5G10130	5.062988173
AT5G10160	5.732057963
AT5G10170	5.391147695
AT5G10210	5.077561635
AT5G10220	4.863389659
AT5G10230	4.500301128
AT5G10180	5.499748927
AT5G10140	4.514441644
AT5G10190	5.82179478
AT5G10260	3.813557071
AT5G10290	5.798073136
AT5G10310	5.648549287
AT5G10320	5.794778883
AT5G10300	5.554319444
AT5G10240	5.836099974
AT5G09990	5.350041653
AT5G09670	5.899802212
AT5G09690	5.872530497
AT5G09710	5.461566867
AT5G09760	5.839736971
AT5G09780	5.819953132
AT5G09790	5.751975212
AT5G09800	5.378511045
AT5G09740	5.948882375
AT5G09770	5.851104027
AT5G09650	5.685296559
AT5G09660	5.426608673
AT5G09730	3.519494693
AT5G09530	3.808101854
AT5G09640	3.510894155
AT5G09590	5.660342177
AT5G09820	5.825472321
AT5G09870	5.845590676
AT5G09970	5.070539968
AT5G09920	5.923260238
AT5G09960	5.906433381
AT5G09995	5.858517662
AT5G09890	5.905998326
AT5G09550	3.019897388
AT5G09570	5.349334565
AT5G09620	5.909541951
AT5G08260	5.67560912
AT5G08140	5.933662918
AT5G08460	4.348665127
AT5G08470	5.90929373
AT5G08500	5.93428372
AT5G08520	5.911219573
AT5G08550	5.919014403
AT5G08570	5.89290818
AT5G08590	5.907398152
AT5G08610	5.557083764
AT5G08630	5.834166872
AT5G08650	5.609236658
AT5G08540	5.726297615
AT5G08640	5.238562587
AT5G08530	5.944782412
AT5G08480	5.208815016
AT5G08535	5.928439013
AT5G08565	5.76452462
AT5G08620	5.816652154
AT5G08560	5.834427781
AT5G08580	5.815682622
AT5G09520	4.26672714
AT5G08270	5.938499426
AT5G08190	5.887909121
AT5G08080	5.932566977
AT5G08160	5.914390679
AT5G08180	5.717726546
AT5G08100	5.908773202
AT5G08120	5.884346749
AT5G07860	5.768539672
AT5G07870	5.734967246
AT5G07890	5.931015862
AT5G07960	5.857547636
AT5G07900	5.775784246
AT5G07920	5.743638389
AT5G07840	5.955960934
AT5G07990	5.134628101
AT5G08010	5.913264457
AT5G08020	5.639519459
AT5G08030	5.216719572
AT5G08040	5.87566685
AT5G08050	5.611827375
AT5G08060	5.946281456
AT5G08000	5.069061896
AT5G08110	5.799440886
AT5G08130	5.881659331
AT5G08170	5.852634176
AT5G08200	5.842799025
AT5G08240	5.167461915
AT5G08250	5.394760557
AT5G07910	5.915569533
AT5G07440	5.379214417
AT5G07300	5.940296105
AT5G07580	5.62247727
AT5G07500	3.969570749
AT5G07590	5.892014848
AT5G07630	5.926510532
AT5G07660	5.531859208
AT5G07710	5.954048878
AT5G07740	5.944448421
AT5G07770	5.844831141
AT5G07680	4.495683353
AT5G07690	5.022956109
AT5G07730	5.909432516
AT5G07800	5.780120179
AT5G07810	5.662630549
AT5G07940	5.940640568
AT5G07830	5.545786277
AT5G07410	3.262235821
AT5G07370	5.915778796
AT5G07420	2.89693588
AT5G07470	5.854273183
AT5G07550	2.680329287
AT5G07200	3.146608893
AT5G07210	5.465079708
AT5G07240	5.63281834
AT5G07260	3.898092861
AT5G07270	5.947809494
AT5G07280	5.282065492
AT5G07290	5.544068382
AT5G07220	5.687416113
AT5G07190	2.940319846
AT5G07250	5.886690403
AT5G07320	5.930025136
AT5G07330	2.469587443
AT5G07340	5.87045369
AT5G07350	5.874954182
AT5G07360	5.161630815
AT5G07430	3.072893478
AT5G07460	5.57105734
AT5G07510	4.061104949
AT5G07520	3.840410131
AT5G07530	3.126179387
AT5G07560	2.938750035
AT5G07180	5.16986693
AT5G06780	5.938958295
AT5G06750	5.796594004
AT5G06700	5.852620966
AT5G06720	5.473806714
AT5G06770	5.932747179
AT5G06760	2.805756833
AT5G06690	5.544460871
AT5G06850	5.84330086
AT5G06930	5.493826502
AT5G06940	5.869103243
AT5G06960	5.834449322
AT5G06970	5.91377624
AT5G07000	5.371462664
AT5G07040	5.918208017
AT5G07030	5.487053914
AT5G07010	4.601984756
AT5G07110	5.61804478
AT5G07080	5.449257054
AT5G06980	5.583112058
AT5G07100	5.073283728
AT5G07090	5.781794335
AT5G07020	5.628730038
AT5G06870	5.511809573
AT5G06860	5.11604782
AT5G06950	5.934213855
AT5G06910	5.91362409
AT5G07130	5.753076078
AT5G06260	5.953828723
AT5G06320	5.694731981
AT5G06550	5.787242422
AT5G06570	5.435692531
AT5G06590	5.899270863
AT5G06630	5.281989013
AT5G06640	5.10435373
AT5G06680	5.92178354
AT5G06660	5.929159034
AT5G06510	5.610424933
AT5G06610	5.653036758
AT5G06530	5.430478984
AT5G06580	5.91694068
AT5G06560	5.710329894
AT5G06600	5.963830323
AT5G06710	5.866608856
AT5G06740	5.420285696
AT5G06800	4.917088121
AT5G06840	5.611474586
AT5G06730	5.384681541
AT5G06360	5.824867054
AT5G06265	5.935747378
AT5G06340	5.856987375
AT5G05920	5.9665616
AT5G05950	5.868762811
AT5G06100	5.895672428
AT5G06110	5.907134577
AT5G06120	5.94290628
AT5G06130	5.835885899
AT5G06140	5.943414297
AT5G06160	5.88939903
AT5G06200	5.692806921
AT5G06240	5.948689782
AT5G06210	5.898074958
AT5G06190	5.606026489
AT5G06300	4.953021154
AT5G06330	5.287055812
AT5G06410	5.950090077
AT5G06430	5.947497142
AT5G06440	5.865816343
AT5G06460	5.827017842
AT5G06480	5.869856275
AT5G06290	5.538053463
AT5G06270	5.798285883
AT5G06280	5.829622626
AT5G06420	5.939274643
AT5G06370	5.690955078
AT5G05730	5.751797417
AT5G05740	5.63254662
AT5G05760	5.887604248
AT5G05790	5.518239301
AT5G05800	5.951091165
AT5G05820	5.947587172
AT5G05850	5.664326778
AT5G05710	5.785121167
AT5G05780	5.891563997
AT5G05870	5.512411247
AT5G05890	5.730547989
AT5G05690	5.785972971
AT5G05860	5.712030508
AT5G05700	5.945591763
AT5G05750	5.845376264
AT5G05940	5.788052957
AT5G05980	5.877070719
AT5G06000	5.860556087
AT5G06050	5.804068219
AT5G05990	5.678299385
AT5G06060	5.897370467
AT5G05960	4.362363261
AT5G05930	5.885225631
AT5G05550	5.920176588
AT5G05660	5.914190716
AT5G05670	5.840252896
AT5G05680	5.88591208
AT5G05390	4.509906424
AT5G05400	5.728933133
AT5G05450	5.927841436
AT5G05460	5.744018825
AT5G05320	4.849838679
AT5G05440	5.490101582
AT5G05500	3.787971373
AT5G05470	5.895146911
AT5G05290	5.94474044
AT5G05410	4.775752404
AT5G05480	5.826617383
AT5G05510	5.679226725
AT5G05540	5.887226843
AT5G05560	5.891512699
AT5G05570	5.936621805
AT5G05630	5.90558429
AT5G05640	5.783930904
AT5G05610	5.931980705
AT5G05520	5.937961988
AT5G05600	5.527826316
AT5G05270	5.43250851
AT5G05280	5.402989461
AT5G05300	5.485299841
AT5G05310	5.958348631
AT5G05340	4.857338379
AT5G05350	5.881700147
AT5G05370	5.875660855
AT5G04960	3.685357156
AT5G04970	5.607394508
AT5G04980	5.557530708
AT5G05030	5.75285573
AT5G05070	4.132302051
AT5G05130	5.792147368
AT5G05140	5.663797069
AT5G05090	5.798080323
AT5G05110	5.604772553
AT5G04900	5.743717771
AT5G05000	5.867437397
AT5G05080	5.896859865
AT5G05060	5.810320995
AT5G05010	5.922747268
AT5G04940	5.876094023
AT5G04930	5.821874008
AT5G05100	5.892390079
AT5G05160	5.342376106
AT5G05190	5.804173073
AT5G05230	5.761336921
AT5G05180	5.649013705
AT5G05200	5.678739102
AT5G05210	5.887066981
AT5G05220	3.903270316
AT5G05170	5.890549816
AT5G05250	5.406528069
AT5G04720	5.802226751
AT5G04910	5.928637956
AT5G04920	5.949935407
AT5G04950	4.679675231
AT5G04540	5.798258224
AT5G04560	5.924825206
AT5G04570	5.944152027
AT5G04580	5.952813578
AT5G04620	5.799661136
AT5G04490	5.650508919
AT5G04430	5.88973713
AT5G04470	5.548696101
AT5G04600	5.842079365
AT5G04590	5.865482524
AT5G04480	5.910923139
AT5G04510	5.931425889
AT5G04410	5.873724166
AT5G04550	5.908337559
AT5G04420	5.894520354
AT5G04670	5.936156509
AT5G04710	5.87743348
AT5G04810	5.843423317
AT5G04790	5.890663616
AT5G04760	5.751993714
AT5G04660	5.323437128
AT5G04770	5.591414435
AT5G04740	5.775752955
AT5G04800	5.864629711
AT5G04750	5.752451487
AT5G03870	5.70168333
AT5G03900	5.800131667
AT5G03905	5.853162961
AT5G03880	5.678269784
AT5G03860	2.640787152
AT5G03840	5.780484977
AT5G03960	5.515294582
AT5G04010	5.442424942
AT5G04020	5.752037009
AT5G04040	5.754333878
AT5G04060	5.924599484
AT5G04080	5.448617848
AT5G04000	3.921650188
AT5G03970	5.845297646
AT5G03940	5.557176052
AT5G03910	5.804852802
AT5G04440	5.871891468
AT5G04460	5.492225661
AT5G04500	4.370780135
AT5G04520	5.932531387
AT5G04530	4.971638362
AT5G03760	5.179782667
AT5G03800	4.841118976
AT5G03810	5.339947284
AT5G03850	5.861535568
AT5G03560	5.881911955
AT5G03430	5.869530151
AT5G03300	5.782980366
