Name	seedling1	seedling2	seedling4	seedling5	seedling6	seedling7	seedling8	seedling9	seedling10	seedling12	seedling13	seedling14	seedling15	seedling16
AT1G72630	22.5458	28.2373	33.4591	25.6846	28.08	28.2246	24.7086	33.4496	40.3663	35.0378	33.578	42.9004	30.0896	40.222
AT1G72640	41.8981	55.8586	57.0253	51.1986	52.971	58.5405	54.4837	51.9557	45.8111	60.1433	44.6962	49.2808	62.1575	54.5828
AT1G72645	127.159	163.659	119.779	104.182	109.07	150.503	137.57	175.38	132.066	154.528	126.757	132.301	190.35	160.258
AT1G72650	16.03599	22.2458	24.7054	19.71605	18.76455	19.36998	17.94004	19.88622	19.2083	19.92082	19.13353	17.08523	21.44644	15.37045
AT1G72660	0.337441	0.310457032	0	0.2020092	0	0.140433081	0	0.0575637	0.2660873	0.2255305	0	0.174955	0.0692079	0.2176258
AT1G72670	2.38142	3.95557	3.95872	3.7773	4.07386	3.2363	5.06974	2.91875	6.10906	5.63588	5.19591	6.66264	4.13413	2.59001
AT1G72680	25.2337	30.5123	37.521	31.0823	33.5351	31.84	41.0025	33.4633	31.8288	31.9713	34.0845	40.5907	33.6627	35.5339
AT1G72690	8.34024	15.8526	3.28711	11.8958	13.2206	9.86952	16.2487	11.0035	17.1519	12.3958	13.6366	14.9018	12.1238	16.283
AT1G72700	9.95366	15.5587	16.3213	16.7254	18.2837	13.9964	15.1237	13.0449	16.2386	11.0466	14.934	17.5496	11.5765	15.1913
AT1G72710	56.9018	75.3802	78.9964	70.9134	57.5554	67.4802	73.7688	65.5706	69.5396	61.7643	67.4928	72.8069	63.9865	59.566
AT1G72720	1.0616	2.03114	2.70354	1.79109	1.04214	2.01731	1.86833	1.53285	2.01324	3.05791	1.45366	2.01715	2.85529	2.33936
AT1G72730	14.3141	14.7086	16.2431	15.2422	17.4474	15.1894	17.327	14.3327	19.0531	12.2606	18.0863	20.6589	11.6095	15.3663
AT1G72740	14.94459	23.10099	23.34238	20.36195	15.50742	20.34909	23.2477	22.23032	21.09705	21.69477	18.74595	20.17615	23.3288	18.45962
AT1G72750	67.4549	89.3843	89.0998	76.5278	72.5534	73.8912	76.3026	75.3096	77.8164	87.7389	78.1229	86.1911	88.5389	84.8305
AT1G72760	0	0	0.140828	0.14508	0.0818058	0.134364	0	0	0.111217	0	0.276414	0.0887239	0.0995939	0.104311
AT1G72770	58.2257	76.2527	84.7831	68.2705	62.0901	72.0932	85.134	61.1193	56.9611	76.8756	59.0546	69.3914	75.75677	72.618506
AT1G72780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72790	5.81228	6.73417	6.27584	6.25869	7.11945	6.87497	4.24203	5.63231	5.13939	4.34053	4.74923	5.29077	4.90228	4.04281
AT1G72800	2.26271	4.69858	3.53863	2.68671	3.85086	3.08536	2.5388	3.55735	3.95814	5.18174	3.60329	3.50204	3.58167	3.26653
AT1G72810	13.9417	17.6491	17.2941	14.6583	20.4747	16.6686	14.2944	15.5288	17.8739	16.2305	17.8624	16.2726	14.0102	11.7044
AT1G72820	22.866	32.7074	31.9765	28.7985	31.66	29.9196	30.7591	29.6861	30.7803	26.1883	25.8308	30.8252	28.8469	27.1844
AT1G72830	6.30283	8.44397	7.75981	6.656267	8.58776	6.529341	7.62945	8.28246	7.252556	5.74403	9.16379	9.69718	6.86571	5.63745
AT1G72840	3.81613145	4.042823	4.53584	3.83954	3.9612	3.74815	4.752700073	3.547049	3.638606	3.15811	3.221179	3.429298	3.7621	3.17334
AT1G72850	2.512	2.80369	2.98751	2.93461	3.47768	2.833	2.98994	2.80939	4.05803	2.86287	2.57628	4.21378	2.07054	1.56553
AT1G72852	3.79052	5.31755	4.34587	3.54009	4.10117	3.30881	1.72474	3.63553	1.30877	2.68716	1.51386	2.41071	1.95764	2.11999
AT1G72855	3.80953	6.09445	6.75502	4.19782	3.79446	5.01933	5.83923	5.01511	4.31394	3.91591	4.22911	4.27174	3.87219	3.99507
AT1G72860	1.28384	0.780825	0.396695	0.938861	0.86832	0.848346	1.6305	0.532436	0.988937	0.395504	1.02808	1.01926	0.385182	0.749508
AT1G72870	2.75293	3.41844	2.50318	3.75363	3.16575	2.81515	3.08299	2.79906	3.40024	1.45715	3.67117	3.42723	2.55381	3.46721
AT1G72880	21.2498	25.02673	25.93778	29.33618	24.38863	24.24709	22.20590004	22.51399	28.41958	22.35932	27.37355	22.4296	21.30235	23.85658
AT1G72890	3.11613	3.13618	2.65751	3.240973	3.0718	2.868413	2.52637	4.715932	3.573421	4.21311	2.39774	5.899541	3.26058	2.946352
AT1G72900	4.27466	3.25029	3.65474	4.08477	4.00849	4.34301	2.59803	3.69615	2.70797	3.7522	3.43611	4.73658	2.93294	3.57193
AT1G72910	1.09458	1.1687	1.9176	1.24402	0.701922	1.7429	0.79058	0.878864	0.970521	1.69295	0.784076	1.21254	0.814353	0.772744
AT1G72920	2.25546	0.233095	0.297693	0.536786	0.866357	0.914828	0.832121	0.454525	0.694662	0.535877	0.868578	1.20427	0.554524	1.31374
AT1G72930	13.2058	6.26757	5.08257	8.73559	9.75474	7.59892	8.0091	15.018974	9.690012	22.739721	11.72032	10.542064	10.0481	16.243451
AT1G72940	7.94712	5.42997	4.3313	4.86135	5.0836	6.22918	6.47597	5.12647	6.27313	8.12125	5.15656	5.79605	4.46146	6.66455
AT1G72950	0.59693	0.370123	0.235637	1.30985	0.678828	0.828335	2.0079	0.349495	0.873513	0.412305	1.24886	1.85641	0.51983	0.555324
AT1G72960	0.0997089	0.0947657	0.237886	0.472813	0.142898	0.400396	0.173431	0.181045	0.212001	0.277782	0.190503	0.112671	0.385973	0.226995
AT1G72970	41.0618	23.8445	27.3524	42.5418	38.9684	26.1089	46.0298	30.3417	51.2097	52.5938	45.733113	42.712	26.562019	24.5535
AT1G72980	0.327224	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72990	5.37968	8.79969	8.77009	8.38492	7.67568	7.8026	8.77985	7.56411	10.11576	7.93154321	9.48591	10.72146	8.80644	6.91411
AT1G73000	0.564629	0	0	0.259897	0.392397	0.0805675	0	0.101765	0.327402	0.197733	0.138162	0.221699	0.122186	0.131699
AT1G73010	1.37485	1.49851	1.09472	1.44453	1.41171	1.42888	1.18702	1.98445	2.14397	0.155046	2.70044	2.32887	1.1626	1.44823
AT1G73020	5.87279	8.23462	6.95511	7.619028	7.15305	7.81372	8.124480012	6.25786	10.524	9.19482	8.38986	8.57968	6.8279	6.03483
AT1G73030	47.5969	61.6888	59.0259	50.0185	56.9236	53.7911	52.6828	56.63	53.664	49.074	47.9405	58.6179	52.1087	60.7374
AT1G73040	0.954017	0.304859	2.0108	1.963	1.15634	0.942969	2.27408	1.45582	1.60728	3.81201	2.10709	1.55699	1.00318	0.916825
AT1G73050	0	0	0	0.0417831	0	0	0	0	0	0.0955977	0.13083	0.0513473	0	0
AT1G73060	89.6143	108.785	106.393	105.504	106.829	111.711	104.17	101.284	96.7268	115.696	93.462	92.6632	100.822	107.429
AT1G73066	1.28133	1.45453	2.66741	0.901801	1.16333	1.946	0.478126	0.503831	0.604222	0.96396	0.74046	0.71141	1.10187	0.583589
AT1G73080	7.27686	9.67779	8.85206	11.7789	9.9422	9.23937	16.0565	9.03305	10.7139	9.70157	9.98036	11.3552	8.84427	8.98907
AT1G73090	15.7656	21.5306	18.5077	15.5378	13.8866	18.832811	12.7246	16.3262	16.78558	18.2246	17.7674	16.308111	16.078101	15.875046
AT1G73100	11.4985	11.534	9.85188	11.0425	11.7841	11.9157	13.9601	10.4532	9.87943	9.45912	12.0238	9.70371	10.3196	9.34659
AT1G73110	33.2232	47.3051	50.8179	49.7861	47.8114	46.5487	52.0752	48.4932	45.9012	50.2861	42.3858	40.877	52.4174	48.4838
AT1G73120	31.4609	57.9365	62.5031	75.1328	37.6173	60.8463	67.2846	73.3838	47.8668	27.1567	74.9781	51.8538	84.995	87.3147
AT1G73130	6.31501	8.12058	6.28434	6.39976	5.15809	6.41042	6.32994	6.69998	6.38217	6.30668	6.89217	7.51372	5.76553	5.60593
AT1G73140	0	1.07432	0.459326	0.462286	0.522268	0.323033	0.329875	0.526421	0.522303	0.259845	0.180655	0.507796	0.48101	0.258018
AT1G73150	3.98152	4.70324	3.08255	5.05776	5.67486	4.20119	3.87025	4.43149	5.51851	5.17282	5.64312	6.38859	4.65497	5.24046
AT1G73160	0.793678	1.61912	1.68436	1.03126	1.43668	0.888997	1.88774	1.44058	1.70869	0.666072	1.84044	2.51412	1.50913	1.89857
AT1G73165	0	0	4.37196	0	6.30241	0	4.94072	0	2.82204	0	3.53191	2.72036	0	1.58376
AT1G73170	22.1566	25.203	24.58942	25.6194	23.5643	23.2985	24.74383	22.726	23.3819	26.8133	21.13159	23.13559	23.86947	24.99156
AT1G73175	0	0	0	0.0402536	0	0	0	0.0484759	0.0305274	0	0.127171	0	0	0
AT1G73177	21.547	16.3495	19.8425	32.2581	26.0729	19.1605	24.3972	19.5919	36.0592	27.2699	27.0534	32.9184	21.9071	26.3675
AT1G73180	30.1146	38.50130276	37.583	33.4331	30.091438	35.8335	32.44019	32.300077	34.404145	32.05847	28.7571	35.6772	32.535609	32.38493
AT1G73190	0	0	0	0.0640307	0	0	0	0	0.0997833	10.0189	0.201645	0.0793165	0	0
AT1G73200	10.8569	17.8328	15.6406	14.7428	13.7929	14.8931	18.0513	13.5437	14.9451	13.055	14.592	14.7595	12.2738	14.2571
AT1G73210	1.601911477	3.93413	2.35924	2.69145	2.09845	3.29554	2.47016	2.1181	2.579492	3.15524	3.29895	3.4115245	2.224965	3.55886585
AT1G73220	0.277192	0.123267	0.153956	0.286926	0.650363	0.670745	0	0.344416	0.259097	0.834216	1.0358	0.934958	0.534428	0.368504
AT1G73230	187.532	196.288	208.002	206.001	205.417	192.499	210.277	208.724	238.83	233.469	237.745	261.464	209.201	218.034
AT1G73240	6.50614	9.07186	7.51995	6.88068	7.51279	7.89329	7.09635	6.04314	7.33349	8.92443	7.98812	8.37918	6.01497	5.22598
AT1G73250	11.8099	20.8345	15.6821	16.2108	13.1886	16.8698	11.8535	16.9592	18.0222	13.2839	15.8248	17.9268	18.346	21.1851
AT1G73260	25.4783	58.314	68.4686	69.2084	52.7484	63.3036	140.205	49.1874	52.264	43.7642	76.5882	116.586	81.8332	104.632
AT1G73270	3.54723	3.50424	8.39475	6.33313	5.29708	4.77085	7.16068	4.68756	5.76153	5.11885	4.10615	6.99942	3.624	5.62864
AT1G73280	4.02034	4.00974	6.64676	5.43704	6.40175	5.60311	8.49049	4.76741	5.73566	4.9789	10.0013	11.4232	5.77547	6.42241
AT1G73290	0	1.52363	1.66981	1.22441	1.25001	0.65909	0	0.877194	0.862734	0.785689	2.10347	2.64482	1.72513	1.82684
AT1G73300	1.43903	1.21796	3.87191	2.42401	1.55112	1.97765	2.54634	1.14386	1.36087	0.80532	0.113296	3.70574	2.37182	2.05435
AT1G73310	7.84538	7.04568	11.1666	9.95224	8.42826	8.45575	11.0774	8.18194	9.7618	8.49988	9.7606	9.63768	4.71656	9.60231
AT1G73320	6.57542	4.56639	5.05463	5.20723	5.8939	5.96404	3.84802	5.469108	5.95093	6.48802	6.05017	6.32411	6.09333	6.71554
AT1G73325	0	0	0	0	0.641004	0	0	0.172641	0.112934	0	0	0	0.211758	0.449972
AT1G73330	341.121	404.442	422.503	305.299	403.216	372.901	313.671	413.714	318.449	509.019	446.478	568.429	490.02	494.749
AT1G73340	0.942066	1.44065	1.6448	2.17367	2.31198	2.60737	2.6327	2.22172	3.01746	1.34921	2.47873	3.52589	2.58287	3.0277
AT1G73350	16.08557	16.99584877	17.2349	17.63726	19.88176	16.074498	20.6567	17.71896	19.69894	23.6381	18.70595	21.62156	21.6405	17.29473
AT1G73360	1.56773	1.04422	0.545886	1.3711	1.26602	0.78214	2.06573	0.419085	1.38679	1.61145	1.55692	1.67065	0.862361	0.743557
AT1G73370	3.52517	5.54164	4.00108	4.94097	4.30338	3.83249	3.38525	5.0567	5.95477	3.048763	5.7368	5.93775	3.9318	3.84309
AT1G73380	14.0294	14.7416	18.1215	13.1492	11.4476	13.9572	16.0299	14.3427	12.437	13.2996	12.5246	13.3661	17.1622	12.0298
AT1G73390	23.79767	30.37281	27.95419	25.19342	25.01939	27.285394	32.05667	26.04008	26.5247	24.57167	27.59657	27.981243	28.43702	26.02343
AT1G73400	4.99645	5.20848	4.90141	3.36412	3.59684	3.21049	5.54881	3.80256	4.17123	3.68209	3.23441	3.80817	3.82574	3.15372
AT1G73410	0	1.13414	2.14232	1.42058	2.91986	1.54264	1.02263	1.77514	2.45368	1.56154	3.35777	4.15415	1.68498	2.86427
AT1G73430	19.20831	23.82828	21.1459	21.67303	21.39407	21.28764	24.07244	17.17468	22.11605	16.6497	21.39955	23.647891	17.9293	15.72810001
AT1G73440	2.3953	5.31518	4.36393	4.90156	5.57188	5.87113	3.41996	4.83045	4.97617	5.81165	7.34619	5.02131	5.08689	5.45507
AT1G73445	0.94689	0.896582	0	0	0.335652	0.540135	0.807313	1.3003	0.867711	0.322845	0.457977	1.13999	0.625028	0.455297
AT1G73450	4.96993	5.14881	5.37467	5.60255	5.40086	5.26533	4.92457	4.47441	5.35909	5.17793	6.26137	4.49077	4.16771	4.28771
AT1G73460	13.7959	14.6105	19.2219	16.3818	16.31	15.4461	18.1948	12.4824	16.0638	14.5494	15.9007	16.723	13.1753	11.7505
AT1G73470	10.96804	18.02191	15.55937	14.61939	12.755961	15.011755	14.0946	15.397089	13.63326	12.92735	15.31023	11.778173	14.6115	12.40674
AT1G73480	3.74101	7.24676	5.00373	6.01389	4.62397	5.79529	2.88081	5.17704	5.45281	3.87087	5.15858	4.5642	5.66654	5.81556
AT1G73490	53.93313	67.9708	61.7285	58.2491	56.37875	63.9097	56.0165	53.6431	60.5667	58.348	60.7055	65.4322	53.6934	47.38536
AT1G73500	6.0057	8.01308	8.50344	5.34757	4.07943	8.16724	5.05386	5.36445	5.79659	7.04336	6.89949	6.34201	6.15407	7.84717
AT1G73510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73530	42.6326	38.2702	40.652	50.6286	43.6452	41.0098	42.2392	36.7168	56.3544	57.1883	48.8846	51.3749	48.0097	43.2765
AT1G73540	7.14542	10.0722	13.9741	9.95478	14.155	10.8171	18.9801	12.6531	11.0828	15.3238	15.3465	17.1912	14.7565	15.9966
AT1G73550	1.84735	2.51365	0.802432	1.696269	2.1082	1.2859356	3.35635	2.12544	2.21299	2.55119	3.45197	2.03495	3.49852	1.26072
AT1G73560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73570	2.71303	3.98708	3.9515	3.09346	3.93541	3.10192	3.6568	3.10237	3.33343	3.49264	4.04569	3.06833	3.3484	2.77388
AT1G73580	4.64798	3.43995	5.41308	5.70275	8.95637	4.58496	8.21789	4.09957	5.79663	1.61717	7.3614	8.16051	2.51997	8.07958
AT1G73590	11.1572	11.0973	12.5537	11.1847	11.6873	10.8073	10.7568	10.1876	15.6526	10.4274	15.1011	14.4294	9.26679	9.5812
AT1G73600	28.930734	36.76682	46.00982	54.61334	57.98553	34.68439	49.2984	50.66386	63.79033	48.29708	52.39407	50.55531	28.48035	32.43768
AT1G73602	0.986472	3.7521	1.86168	0.536568	0.341961	1.2145	0.000702674	0.000812071	0.617629	0.00119873	0.204724	0.000207046	0.45189	0.429265
AT1G73603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G73610	0.866847	0	0.726444	0.0861085	0.196533	0	0	0.0967949	0.333708	0	0.140036	0.230063	0.125641	0.408549
AT1G73620	14.501	14.0744	12.9078	17.6335	24.0209	12.1522	21.5478	20.5388	25.4203	14.9218	24.0555	29.8164	18.7345	19.4746
AT1G73630	8.77846	6.66069	12.2872	11.427	12.2976	9.02938	6.76103	12.4341	11.3574	9.89296	11.0507	15.7671	9.2901	15.3453
AT1G73640	6.5377	3.70208	6.02875	3.70123	5.96069	3.42074	3.60929	6.83896	5.58944	5.14414	8.60904	6.58394	4.44193	5.98359
AT1G73650	34.60486	54.31642	51.5485	44.25105	51.90362	51.11639	61.07048	53.29321	51.91867	61.0138	55.36019	59.68186	60.21974	55.74672
AT1G73655	88.7351	100.331	102.774	114.837	100.622	114.199	96.6344	105.167	109.409	130.535	98.9202	88.3453	113.686	129.99
AT1G73660	30.5081	39.8025	41.5648	34.3373	29.7004	36.1345	33.0286	31.8132	29.271	30.7784	27.9424	27.6742	34.8065	28.8619
AT1G73670	20.8586	23.9151	28.5072	29.5832	25.9889	27.8543	27.341	23.2048	26.1912	25.5256	24.265	28.6759	25.7125	25.6763
AT1G73680	10.8401	9.87445	10.2661	10.772273	9.69142	9.66858	12.0841	10.0317	8.67775	12.9331	9.21616	8.77438	8.94088	9.44356
AT1G73687	0	0	0	0	0	0	0	1.98131	0	0	2.84275	0	2.38507	0
AT1G73690	2.58846	3.48995	1.55431	2.82505	3.27785	2.64056	1.59719	2.54761	3.88371	2.48041	4.2364	4.00291	3.08775	3.39125
AT1G73700	0.506529	0	0.197241	0.150856	0.459584	0.0944474	0.286104	0.299858	0.411922	0.577133	0.327231	0.400313	0.451602	0.157205
AT1G73710	5.05906	5.8971	5.40071	5.19859	5.4711	4.41265	5.3937	4.98645	4.97871	5.99578	5.65768	5.11981	4.60271	4.58413
AT1G73720	20.977	21.2486	21.9222	20.3326	14.9264	21.9411	18.2298	20.8523	21.8057	19.2506	19.6442	21.6141	23.3192	21.1604
AT1G73730	9.77513	13.9045	12.387	12.115	13.9162	11.2409	12.9198	12.2077	12.1201	11.7332	11.6708	14.1046	12.5822	12.28
AT1G73740	6.47881	8.88364	7.03446	8.54441	8.23258	6.41452	6.37255	7.70635	8.94286	6.72208	6.91213	7.84185	7.82406	6.40184
AT1G73750	4.64912	4.90476	6.03956	5.02276	6.22048	6.01636	5.35625	4.02424	6.15693	6.1277	5.86501	6.01366	4.86521	6.23341
AT1G73760	11.1525	10.1488	11.1363	11.9572	10.1779	9.9351	11.0899	9.89199	11.2444	9.2393	11.064	11.4817	8.41435	9.18738
AT1G73770	5.89917	6.80421	6.68297	5.26345	5.138749	5.14143	5.71177	6.39841	6.29732	6.95119	5.15713	9.04459	6.33466	8.2179
AT1G73780	5.25794	1.70123	5.24091	9.82661	7.83131	1.55774	0	4.56255	10.8988	7.85119	5.82765	10.2837	6.71634	7.15246
AT1G73790	8.633	14.0531	20.0499	17.7801	18.2831	13.823	16.507	22.1561	25.4073	22.3408	21.2302	22.4383	17.3168	20.2739
AT1G73805	0.168906	0.481008	0.201402	0.454654	0.115011	0.583298	0.289976	0.530941	0.355845	0.113323	0.316401	0.18994	0.216886	0.380062
AT1G73810	0.705308	0.127211	0.644718	0.546158	0.920071	0.429967	0	0.271666	0.330403	0.308441	0.761038	0.484216	0.305938	0.322534
AT1G73820	11.6372	15.1891	10.6727	13.658	8.0853	13.757	15.9735	13.3209	17.2603	14.2423	13.1342	16.6036	13.7577	12.6795
AT1G73830	13.4333	26.4029	21.4801	15.12863	11.9592	25.52808	11.377	31.26199	16.79234	14.45721	14.35336	13.89222	19.88426	17.51728
AT1G73840	25.0189	35.6681	31.6784	24.8466	30.6028	28.9125	25.3349	25.6847	23.1128	22.1691	23.8067	24.1053	26.2026	20.729
AT1G73850	4.0434	6.14898	5.49483	4.10166	4.78095	4.8774	4.02735	5.55495	4.96838	4.28729	6.13724	5.36264	5.19876	4.07786
AT1G73860	0.659774	0.771646	1.05792	1.20617	1.60208	0.934154	1.41064	0.589411	1.47818	0.247218	1.18915	2.14597	0.702886	1.27316
AT1G73870	11.4845	15.794	16.4053	20.1112	27.0319	18.253	21.8922	27.5116	22.3282	22.1151	22.2908	19.624	22.9368	29.3585
AT1G73875	4.40618	6.56312	6.39555	6.6296	5.37188	7.33393	7.38298	6.58165	7.3391	6.99965	7.34167	7.54988	7.09253	6.94956
AT1G73880	3.2142	4.93994	5.20579	5.78125	5.49644	5.24412	3.98848	5.14823	5.75132	5.42723	5.65932	4.35539	4.18844	4.30309
AT1G73885	477.03	568.94	575.192	494.267	433.883	557.621	499.776	583.33	512.836	697.596	506.367	521.856	658.775	683.544
AT1G73890	3.10799	6.00516	6.01688	3.23974	0.744197	5.77549	5.61718	3.48687	6.87592	2.38353	4.81522	4.50051	4.66917	7.92419
AT1G73900	2.61366	0	0	1.25436	0	0	0	0	0	0	0.555014	0.44073	0	0
AT1G73910	1.43499	2.81634	5.92405	1.54977	5.65857	3.47453	1.32434	4.08296	2.24689	3.31954	3.51735	2.59529	3.4575	3.32822
AT1G73920	44.6001	57.97013	56.60571	56.6605	46.21790001	47.54641	51.23506	39.62844	50.79997	51.62176	43.09912	49.2793	46.8559	48.08075
AT1G73930	13.68634	16.8388	17.3492	16.19381	16.37277	14.73985	19.0069322	14.26848	16.58968	14.04469	14.2793	17.6319	13.8313	13.77567
AT1G73940	38.0058	45.8005	42.6136	42.9136	52.5641	39.5876	46.3003	52.8575	59.4912	47.9054	60.5021	67.9542	52.5728	55.6796
AT1G73950	10.7289	9.44207	14.0096	11.4081	9.48575	10.6002	15.1969	9.0276	12.2024	13.4417	13.2288	11.5175	9.71736	9.40746
AT1G73960	10.9067	12.1649	12.2556	12.2833	11.7674	11.8468	13.5614	10.07838	11.837623	10.6841	11.47850144	11.7081	9.62539	8.45195
AT1G73965	0.605496	0.554714	1.41571	3.0293	3.92828	2.7772	2.0249	2.01861	1.97391	1.37781	1.57557	3.50443	1.14891	1.78379
AT1G73970	7.49844	12.5596	10.9354	9.05449	9.73344	10.039	9.63096	9.34446	9.38758	9.11734	8.74342	10.2599	9.47657	8.50466
AT1G73980	17.4693	16.1316	20.397	17.1114	14.0723	18.4678	15.6542	15.2179	16.5848	14.9728	14.6274	18.1004	16.6445	14.9293
AT1G73990	27.064	39.2318	35.7312	38.8753	36.4036	43.4226	32.3527	35.904	33.8512	35.3101	34.2775	31.4135	38.0109	34.5543
AT1G74000	1.0828	1.16372	2.12526	1.82295	3.22051	2.47648	2.12214	2.76859	2.04766	3.00648	2.88501	4.19284	2.16583	2.29723
AT1G74010	1.23311	1.43571	0.804646	1.19004	2.08233	1.1696	2.91316	1.97412	1.22898	0.124703	2.06515	1.84817	1.55354	1.62177
AT1G74020	23.9499	27.2852	31.1889	28.9192	28.8768	28.7746	33.8273	29.8673	28.2419	27.2128	32.3531	39.5024	25.7344	34.5445
AT1G74030	25.3478	37.4862	36.7391	47.2671	51.3907	35.042	53.811	40.7789	55.0563	35.0221	56.647	60.8689	35.3474	40.5648
AT1G74040	24.0339	33.4586	30.5183	32.9365	27.2142	31.5223	29.7381	25.3376	25.6729	26.0978	23.9602	22.9174	23.7276	25.9803
AT1G74045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74050	234.919	288.187	287.687	241.92	260.428	298.264	276.428	298.944	286.083	299.011	266.304	307.969	322.065	310.755
AT1G74055	3.84351	5.8566	0.594798	5.43273	8.67693	8.0499	7.45738	5.08237	7.52874	3.6677	5.04901	11.6678	4.9989	5.11095
AT1G74060	159.077	187.611	172.516	166.257	179.026	176.561	178.156	188.007	200.492	191.483	209.967	209.518	187.711	190.483
AT1G74070	26.1854	30.8934	32.6025	37.6229	36.9814	33.983	33.9566	30.4864	35.8456	40.6932	35.6451	32.9536	35.8987	40.7182
AT1G74080	0.377523	0.350128	0.445562	0.387971	0.252079	0.319833	0.647212	0.0639152	0.381093	0.24555	0.170737	0.682093	0.229717	0.242257
AT1G74088	3.16987	2.73264	1.984250716	3.00772	2.21175	4.35574	3.519849	4.11564	3.26146	3.12733	3.90805	3.54211	2.90713	3.2509
AT1G74090	30.5237	36.4546	35.758	41.3374	43.6879	37.3862	62.8222	47.6239	54.8465	33.1899	56.1406	47.1842	26.4245	44.5146
AT1G74100	43.6741	48.7783	46.3511	51.5414	54.5254	47.4404	54.611	45.2434	57.0051	42.0312	60.7798	59.1023	40.7691	51.767
AT1G74110	0.661515	0.117642	0.15059	0.124314	1.11079	0.46893	0.431579	0.687306	0.689454	0.184304	0.687155	0.9262	0.7746	0.0575266
AT1G74120	2.94499	3.78515	4.00796	4.10401	3.02214	3.94284	5.45304	3.8967	3.6976	4.80688	5.12357	4.63087	5.5611	3.88691
AT1G74130	0	0	0	0.070739	0	0	0	0.0845949	0.056048304	0.336743	0	0.0963139	0	0
AT1G74140	0	0	0	0	0	0	0	0	0	0	0	0.090501184	0	0
AT1G74150	0.723629	0.943269	1.03415	0.353638	0.397988	1.83625	0.744437	1.32067	1.63902	0.493367	1.83472	1.30064	1.89079	1.02242
AT1G74160	12.9174	12.1482	12.765	12.4059	12.6352	12.7869	12.9269	11.486	13.4793	12.1098	13.1463	12.8834	11.1299	10.8518
AT1G74170	5.71533	8.36016	9.52925	8.21823	6.0536	8.57122	8.73045	6.41506	7.15598	7.81443	6.89758	6.58885	7.45411	5.91459
AT1G74180	3.9463	5.83231	5.70484	5.01198	4.61602	5.86204	7.63219	4.12668	4.47314	3.62125	4.38531	4.33846	3.67619	2.67483
AT1G74190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74200	0.584937	1.83697	1.23906	0.813869	1.38294	1.02259	1.01758	1.0211	0.809752	1.44242	0.881896	1.05073	1.1304	0.880026
AT1G74205	0	1.35567	0	0.566005	0.991237	0.691344	0.806061	1.20226	1.36202	0.350848	0.241875	0.393045	1.98255	0.961392
AT1G74210	9.94886	12.7875	16.4214	16.5226	17.4246	16.2037	18.1742	13.7973	18.2094	13.9908	18.9268	21.4703	13.5662	15.548
AT1G74220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G74230	35.1456	47.397	41.4715	46.4497	47.7365	43.3237	42.0712	41.0226	47.8024	49.5519	51.0282	52.6668	42.3091	51.8193
AT1G74240	4.42475	4.09162	3.27212	3.42277	4.76483	3.0869	2.83197	4.02745	5.50889	2.70975	4.94911	4.31503	4.68773	4.91491
AT1G74250	8.07674	14.9813	16.7091	15.6277	11.8018	13.8724	13.7288	10.5932	12.8581	12.6117	13.6557	14.1545	11.738	12.1965
AT1G74260	17.0735	21.1136	20.5455	22.1143	21.8512	19.0594	22.0536	17.1028	21.9772	18.5235	23.3572	20.2664	15.3652	17.3051
AT1G74270	124.337	175.244	153.764	145.995	153.365	151.22	145.041	170.966	178.174	159.212	175.691	203.388	186.895	162.416
AT1G74280	5.04786	6.7071	5.49406	8.05068	6.4157	6.80484	9.86299	6.83672	6.16889	5.00219	5.96335	7.34358	4.78914	5.36731
AT1G74290	1.55904	1.50382	2.14062	1.6978	2.96284	2.06911	1.39475	1.84552	1.55283	2.71493	1.74855	1.14095	1.84468	1.44267
AT1G74300	3.40021	7.3973	4.83704	8.09091	7.01854	5.14551	9.65166	6.52291	6.86512	5.57359	6.86569	6.64463	6.2088	6.63367
AT1G74310	2.65449	3.3579	3.8817	5.31547	3.68617	3.67984	3.93391	3.44752	4.32413	4.15391	4.04449	3.51879	3.97193	3.01348
AT1G74320	18.6425	21.1611	21.8429	20.3758	19.1492	19.0073	27.4016	21.9397	20.6971	21.4724	21.5092	22.1842	18.5926	17.6791
AT1G74330	3.43768	5.27673	3.90848225	4.68374	5.3821	5.15163	2.89782	5.021370266	4.66491	5.38872	4.60784	5.20545	3.67914	3.8836
AT1G74340	42.9498	53.1511	74.607	55.1214	60.0856	58.8241	50.0457	61.3418	73.1594	71.0271	70.5114	80.9454	55.7774	56.692
AT1G74350	1.09088	0.661927	1.64759	1.41269	1.05779	1.35523	1.43227	1.09172	1.16743	0.933877	1.49833	0.997252	1.31806	1.03841
AT1G74360	1.27736	0.830751	0.562772	1.59415	1.20289	1.24504	2.11144	1.04502	1.50059	1.11611	1.21146	1.7676	0.74369	1.39753
