Gene	ZT0_effect.size	ZT0_p.value	ZT0_q.value	ZT0_Mean	ZT0_CV2	ZT0_TechNoise	ZT0_BioVar	ZT0_Stable	ZT0_Type
AT5G51220	-0.013001267	0.975923853	0.999999999	19.14285714	0.014214233	0.0272155	-0.013001267	0.010648744	Other
AT1G69330	-0.035778379	0.995670077	0.999999999	9.5	0.016620499	0.052398878	-0.035778379	0.010656592	Other
AT2G03050	-0.035778379	0.995670077	0.999999999	9.5	0.016620499	0.052398878	-0.035778379	0.010656592	Other
AT3G48800	-0.035778379	0.995670077	0.999999999	9.5	0.016620499	0.052398878	-0.035778379	0.010656592	Other
AT5G02940	-0.007114719	0.954498054	0.999999999	25.92857143	0.01360773	0.020722449	-0.007114719	0.010660626	Other
AT3G23560	-0.004967005	0.941017815	0.999999999	29.78571429	0.013383427	0.018350432	-0.004967005	0.01066223	Other
AT5G49160	-0.026999244	0.992447263	0.999999999	11.78571429	0.015703892	0.042703136	-0.026999244	0.01066339	Other
AT5G64370	0.000378162	0.878839798	0.999999999	47.28571429	0.012827417	0.012449255	0.000378162	0.010668236	Other
AT4G35840	-0.029097202	0.993441807	0.999999999	11.14285714	0.015930815	0.045028016	-0.029097202	0.010668895	Other
AT5G45410	0.003987623	0.790634417	0.999999999	78.42857143	0.012448532	0.008460909	0.003987623	0.010669194	Other
AT1G46264	-0.017151298	0.983605134	0.999999999	16.14285714	0.014674964	0.031826262	-0.017151298	0.010670354	Other
AT1G47380	-0.017151298	0.983605134	0.999999999	16.14285714	0.014674964	0.031826262	-0.017151298	0.010670354	Other
AT3G15380	-0.01478825	0.979642508	0.999999999	17.71428571	0.01442808	0.02921633	-0.01478825	0.010672035	Other
AT2G02040	-0.004107325	0.934123911	0.999999999	31.64285714	0.01330727	0.017414595	-0.004107325	0.0106752	Other
AT2G45180	0.009200482	0.513772839	0.999999999	1576.785714	0.011906899	0.002706417	0.009200482	0.010675608	Other
AT5G09462	0.000440254	0.877625259	0.999999999	47.57142857	0.012829184	0.01238893	0.000440254	0.010675749	Other
AT4G11320	0.00833909	0.576532816	0.999999999	377.5714286	0.01200218	0.00366309	0.00833909	0.010679777	Other
AT1G25390	-0.039830862	0.996513805	0.999999999	8.714285714	0.017075641	0.056906504	-0.039830862	0.010682437	Other
AT2G01980	-0.039830862	0.996513805	0.999999999	8.714285714	0.017075641	0.056906504	-0.039830862	0.010682437	Other
AT5G26960	-0.039830862	0.996513805	0.999999999	8.714285714	0.017075641	0.056906504	-0.039830862	0.010682437	Other
AT1G45976	-0.002998421	0.923820073	0.999999999	34.42857143	0.013201722	0.016200143	-0.002998421	0.010685314	Other
AT4G08310	-0.012880577	0.975439552	0.999999999	19.21428571	0.014242691	0.027123269	-0.012880577	0.010685986	Other
AT4G21350	-0.024892705	0.991174248	0.999999999	12.5	0.015507692	0.040400397	-0.024892705	0.010686498	Other
AT2G21330	0.009172374	0.515844828	0.999999999	1359.285714	0.011926987	0.002754613	0.009172374	0.010691106	Other
AT4G18120	-0.003995296	0.9329426	0.999999999	31.85714286	0.013318339	0.017313635	-0.003995296	0.010695884	Other
AT5G19550	0.00308389	0.817651779	0.999999999	67	0.012577754	0.009493864	0.00308389	0.010700039	Other
AT1G02960	-0.016657037	0.98274557	0.999999999	16.42857143	0.014657554	0.031314592	-0.016657037	0.010701675	Other
AT4G19045	-0.0199901	0.987042131	0.999999999	14.57142857	0.01500902	0.034999121	-0.0199901	0.010702233	Other
AT3G60320	0.000218741	0.881020866	0.999999999	46.28571429	0.012884996	0.012666256	0.000218741	0.010705149	Other
AT1G03970	-0.062974918	0.998702221	0.999999999	5.928571429	0.019540628	0.082515545	-0.062974918	0.010708467	Other
AT1G19270	-0.062974918	0.998702221	0.999999999	5.928571429	0.019540628	0.082515545	-0.062974918	0.010708467	Other
AT5G41240	-0.062974918	0.998702221	0.999999999	5.928571429	0.019540628	0.082515545	-0.062974918	0.010708467	Other
AT3G56880	-0.003686746	0.930086672	0.999999999	32.57142857	0.01329995	0.016986696	-0.003686746	0.010708633	Other
AT2G18570	-0.030333461	0.993891175	0.999999999	10.78571429	0.016105906	0.046439368	-0.030333461	0.010709572	Other
AT5G11150	-0.030333461	0.993891175	0.999999999	10.78571429	0.016105906	0.046439368	-0.030333461	0.010709572	Other
AT5G66055	0.002939793	0.82147828	0.999999999	65.42857143	0.012603908	0.009664115	0.002939793	0.010709979	Other
AT3G14420	0.009170987	0.51582851	0.999999999	1272.714286	0.011949367	0.00277838	0.009170987	0.010711222	Other
AT5G45050	-0.029808131	0.993672462	0.999999999	10.92857143	0.016055626	0.045863758	-0.029808131	0.010714112	Other
AT4G23400	0.007515642	0.629111728	0.999999999	215.2142857	0.012127674	0.004612033	0.007515642	0.010714896	Other
AT2G02160	0.00293272	0.821540094	0.999999999	65.28571429	0.012612719	0.009679999	0.00293272	0.010717278	Other
AT1G74880	0.008303901	0.578521762	0.999999999	354.7142857	0.012048047	0.003744146	0.008303901	0.010717925	Other
AT1G14010	-0.001401341	0.905070706	0.999999999	39.35714286	0.013071306	0.014472647	-0.001401341	0.010719421	Other
AT1G59830	0.00096044	0.867236418	0.999999999	50.21428571	0.012823911	0.011863471	0.00096044	0.01072052	Other
AT4G04620	-0.000617666	0.893998786	0.999999999	42.35714286	0.013000289	0.013617955	-0.000617666	0.010729803	Other
AT5G52100	-0.000378941	0.890304079	0.999999999	43.35714286	0.0129804	0.013359341	-0.000378941	0.010734545	Other
AT1G79160	-0.002538783	0.918294652	0.999999999	35.57142857	0.013218149	0.015756932	-0.002538783	0.010743952	Other
AT4G38600	-0.002538783	0.918294652	0.999999999	35.57142857	0.013218149	0.015756932	-0.002538783	0.010743952	Other
AT2G03440	0.005232212	0.743287947	0.999999999	99.71428571	0.012400429	0.007168217	0.005232212	0.010744204	Other
AT1G22800	-0.01511262	0.979934074	0.999999999	17.42857143	0.014543237	0.029655857	-0.01511262	0.010745332	Other
AT1G71010	-0.007214428	0.954304196	0.999999999	25.64285714	0.013712112	0.020926541	-0.007214428	0.010745571	Other
AT1G12970	-0.036729637	0.995803683	0.999999999	9.285714286	0.01682294	0.053552578	-0.036729637	0.010749158	Other
AT3G26770	-0.036729637	0.995803683	0.999999999	9.285714286	0.01682294	0.053552578	-0.036729637	0.010749158	Other
AT3G53760	-0.036729637	0.995803683	0.999999999	9.285714286	0.01682294	0.053552578	-0.036729637	0.010749158	Other
AT4G15770	0.00131844	0.859547612	0.999999999	52.21428571	0.012819625	0.011501185	0.00131844	0.010750737	Other
AT3G01060	0.005064626	0.749904431	0.999999999	95.78571429	0.012428194	0.007363567	0.005064626	0.010753364	Other
AT5G25760	0.000947708	0.866889889	0.999999999	49.92857143	0.012865303	0.011917596	0.000947708	0.010756757	Other
AT2G40380	-0.003297797	0.925870176	0.999999999	33.42857143	0.013315014	0.016612812	-0.003297797	0.010759305	Other
AT1G68945	0.005565297	0.728920656	0.999999999	107.6428571	0.012382688	0.006817391	0.005565297	0.010759876	Other
AT5G03730	-0.004593593	0.937110684	0.999999999	30.35714286	0.013456694	0.018050287	-0.004593593	0.010764082	Other
AT3G03920	0.004912978	0.755667011	0.999999999	92.42857143	0.01245664	0.007543662	0.004912978	0.010764659	Other
AT3G03250	0.005198892	0.744232662	0.999999999	98.42857143	0.012429325	0.007230433	0.005198892	0.010767175	Other
AT5G62950	-0.016818082	0.982731449	0.999999999	16.28571429	0.014750101	0.031568183	-0.016818082	0.01077007	Other
AT1G29330	-0.003584069	0.928296669	0.999999999	32.64285714	0.01337072	0.016954789	-0.003584069	0.010782441	Other
AT5G16060	-0.001317232	0.903067454	0.999999999	39.42857143	0.013133553	0.014450785	-0.001317232	0.010783751	Other
AT1G27510	0.001181187	0.86177435	0.999999999	51.14285714	0.01287293	0.011691743	0.001181187	0.010785893	Other
AT1G19080	-0.00774876	0.956667192	0.999999999	24.78571429	0.013818287	0.021567048	-0.00774876	0.010790746	Other
AT1G74800	-0.049974786	0.997799799	0.999999999	7.214285714	0.018263669	0.068238456	-0.049974786	0.010791232	Other
AT1G76360	-0.049974786	0.997799799	0.999999999	7.214285714	0.018263669	0.068238456	-0.049974786	0.010791232	Other
AT2G24650	-0.049974786	0.997799799	0.999999999	7.214285714	0.018263669	0.068238456	-0.049974786	0.010791232	Other
AT4G04960	-0.049974786	0.997799799	0.999999999	7.214285714	0.018263669	0.068238456	-0.049974786	0.010791232	Other
AT4G08240	-0.009268998	0.963426825	0.999999999	22.78571429	0.013979967	0.023248965	-0.009268998	0.010792242	Other
AT5G65060	-0.023463395	0.98993443	0.999999999	13	0.015475649	0.038939044	-0.023463395	0.010793631	Other
AT3G11770	0.002841537	0.822603552	0.999999999	63.64285714	0.012709326	0.009867788	0.002841537	0.010795999	Other
AT3G12610	0.004121176	0.783783946	0.999999999	78.5	0.012576575	0.008455399	0.004121176	0.010797762	Other
AT5G59750	0.001712681	0.85025466	0.999999999	54.5	0.012832383	0.011119702	0.001712681	0.010799826	Other
AT1G80070	-0.002056948	0.912058016	0.999999999	36.85714286	0.013234227	0.015291174	-0.002056948	0.010804387	Other
AT1G30500	-0.035966146	0.995551119	0.999999999	9.428571429	0.016811471	0.052777618	-0.035966146	0.010811494	Other
AT1G79470	-0.035966146	0.995551119	0.999999999	9.428571429	0.016811471	0.052777618	-0.035966146	0.010811494	Other
AT5G04820	-0.035966146	0.995551119	0.999999999	9.428571429	0.016811471	0.052777618	-0.035966146	0.010811494	Other
AT4G00860	0.007924205	0.602381473	0.999999999	254.0714286	0.012198731	0.004274526	0.007924205	0.010818096	Other
AT5G29000	-0.015243565	0.979861173	0.999999999	17.28571429	0.014637504	0.029881068	-0.015243565	0.010818151	Other
AT2G16890	-0.04362049	0.997026981	0.999999999	8.071428571	0.017626825	0.061247315	-0.04362049	0.01082021	Other
AT3G13620	-0.04362049	0.997026981	0.999999999	8.071428571	0.017626825	0.061247315	-0.04362049	0.01082021	Other
AT4G37100	-0.04362049	0.997026981	0.999999999	8.071428571	0.017626825	0.061247315	-0.04362049	0.01082021	Other
AT5G62770	-0.04362049	0.997026981	0.999999999	8.071428571	0.017626825	0.061247315	-0.04362049	0.01082021	Other
AT4G03280	0.009272574	0.507395784	0.999999999	1244	0.012059568	0.002786994	0.009272574	0.010820603	Other
AT4G36380	-0.019025131	0.98556097	0.999999999	15	0.015042735	0.034067866	-0.019025131	0.010824639	Other
AT3G17820	0.003079655	0.815312948	0.999999999	65.57142857	0.012727956	0.009648301	0.003079655	0.010835533	Other
AT3G44590	0.004742752	0.760863858	0.999999999	87.85714286	0.012553781	0.007811029	0.004742752	0.010836336	Other
AT1G75990	-0.006580446	0.949950846	0.999999999	26.5	0.013747022	0.020327468	-0.006580446	0.010837535	Other
AT4G33660	-0.001955104	0.910388555	0.999999999	37.07142857	0.013261585	0.015216689	-0.001955104	0.01083884	Other
AT4G16410	0.008060798	0.593322958	0.999999999	272.7142857	0.012207536	0.004146739	0.008060798	0.010839072	Other
AT3G23340	-0.025337348	0.991135518	0.999999999	12.28571429	0.015725756	0.041063104	-0.025337348	0.010841447	Other
AT2G29720	-0.047114109	0.997467969	0.999999999	7.571428571	0.018019005	0.065133114	-0.047114109	0.010842314	Other
AT5G51710	-0.047114109	0.997467969	0.999999999	7.571428571	0.018019005	0.065133114	-0.047114109	0.010842314	Other
AT5G64780	-0.047114109	0.997467969	0.999999999	7.571428571	0.018019005	0.065133114	-0.047114109	0.010842314	Other
AT1G01260	-0.036281287	0.995595414	0.999999999	9.357142857	0.016880852	0.05316214	-0.036281287	0.010844254	Other
AT1G76320	-0.036281287	0.995595414	0.999999999	9.357142857	0.016880852	0.05316214	-0.036281287	0.010844254	Other
AT2G24640	-0.036281287	0.995595414	0.999999999	9.357142857	0.016880852	0.05316214	-0.036281287	0.010844254	Other
AT5G54770	0.009243821	0.509474857	0.999999999	1079.928571	0.012088819	0.002844998	0.009243821	0.010844329	Other
AT3G22300	-0.002485808	0.916422816	0.999999999	35.42857143	0.013324962	0.01581077	-0.002485808	0.010845637	Other
AT5G17520	-0.008749873	0.96084257	0.999999999	23.35714286	0.013989153	0.022739026	-0.008749873	0.010849994	Other
AT2G04570	-0.011760727	0.971551912	0.999999999	20.07142857	0.014306966	0.026067693	-0.011760727	0.010850791	Other
AT3G51720	-0.011760727	0.971551912	0.999999999	20.07142857	0.014306966	0.026067693	-0.011760727	0.010850791	Other
AT4G35335	-0.011760727	0.971551912	0.999999999	20.07142857	0.014306966	0.026067693	-0.011760727	0.010850791	Other
AT1G17490	-0.010011053	0.965852353	0.999999999	21.85714286	0.014123431	0.024134484	-0.010011053	0.010851371	Other
AT4G39090	0.007848937	0.606702049	0.999999999	238.3571429	0.012246702	0.004397765	0.007848937	0.01085433	Other
AT3G60380	-0.025115254	0.99094982	0.999999999	12.35714286	0.015724394	0.040839648	-0.025115254	0.010861366	Other
AT3G29575	-0.021837578	0.988411596	0.999999999	13.64285714	0.015379977	0.037217554	-0.021837578	0.01086191	Other
AT2G18850	-0.038082287	0.995995262	0.999999999	9	0.017094017	0.055176304	-0.038082287	0.010865594	Other
AT4G01600	-0.038082287	0.995995262	0.999999999	9	0.017094017	0.055176304	-0.038082287	0.010865594	Other
AT4G17770	-0.038082287	0.995995262	0.999999999	9	0.017094017	0.055176304	-0.038082287	0.010865594	Other
AT4G39560	-0.038082287	0.995995262	0.999999999	9	0.017094017	0.055176304	-0.038082287	0.010865594	Other
AT3G20370	0.006430302	0.686577445	0.999999999	132.8571429	0.012410328	0.005980026	0.006430302	0.010867264	Other
AT4G18070	-0.000462445	0.889604457	0.999999999	42.42857143	0.013136633	0.013599078	-0.000462445	0.010867945	Other
AT3G51980	-0.008024905	0.957363877	0.999999999	24.28571429	0.013936652	0.021961556	-0.008024905	0.010871538	Other
AT1G26230	-0.020713648	0.987298644	0.999999999	14.14285714	0.015273167	0.035986815	-0.020713648	0.010872314	Other
AT3G03320	-0.020713648	0.987298644	0.999999999	14.14285714	0.015273167	0.035986815	-0.020713648	0.010872314	Other
AT3G15180	-0.020713648	0.987298644	0.999999999	14.14285714	0.015273167	0.035986815	-0.020713648	0.010872314	Other
AT1G20470	-0.024124862	0.990237125	0.999999999	12.71428571	0.015635166	0.039760029	-0.024124862	0.01087496	Other
AT4G37110	-0.024124862	0.990237125	0.999999999	12.71428571	0.015635166	0.039760029	-0.024124862	0.01087496	Other
AT5G01270	-0.024124862	0.990237125	0.999999999	12.71428571	0.015635166	0.039760029	-0.024124862	0.01087496	Other
AT1G02110	-0.008893325	0.961259181	0.999999999	23.14285714	0.014033977	0.022927302	-0.008893325	0.010876887	Other
AT2G36290	-7.56E-05	0.883301466	0.999999999	44.07142857	0.013106196	0.013181802	-7.56E-05	0.010877249	Other
AT4G19410	0.007944248	0.600342155	0.999999999	247.9285714	0.012265089	0.004320841	0.007944248	0.010880043	Other
AT4G32605	-0.010107399	0.965981298	0.999999999	21.71428571	0.01417004	0.024277439	-0.010107399	0.010884366	Other
AT1G09795	0.000370103	0.875558929	0.999999999	46.14285714	0.013068127	0.012698024	0.000370103	0.010885254	Other
AT3G60240	-0.007604041	0.95516026	0.999999999	24.85714286	0.013907944	0.021511985	-0.007604041	0.010885647	Other
AT5G54180	-0.0286348	0.992875738	0.999999999	11.21428571	0.016121734	0.044756534	-0.0286348	0.01088567	Other
AT2G32690	0.007654904	0.61826178	0.999999999	211.3571429	0.012307209	0.004652306	0.007654904	0.010890596	Other
AT3G06590	0.001378917	0.855942025	0.999999999	51.71428571	0.012968046	0.011589129	0.001378917	0.010890782	Other
AT1G15260	0.001657741	0.849899928	0.999999999	53.5	0.012940331	0.01128259	0.001657741	0.010892261	Other
AT2G32380	-0.00385479	0.929437701	0.999999999	31.71428571	0.013526	0.01738079	-0.00385479	0.010897149	Other
AT3G62460	0.000793717	0.867386268	0.999999999	48.21428571	0.01304953	0.012255814	0.000793717	0.010908773	Other
AT1G15390	0.0005937	0.871099904	0.999999999	47.14285714	0.013073391	0.012479691	0.0005937	0.010911312	Other
AT1G07780	-0.003034737	0.92140704	0.999999999	33.71428571	0.013457671	0.016492408	-0.003034737	0.010913429	Other
AT1G54690	0.003440208	0.80335257	0.999999999	68.5	0.012778846	0.009338638	0.003440208	0.010915914	Other
AT5G62290	-0.01026737	0.966308241	0.999999999	21.5	0.014228065	0.024495435	-0.01026737	0.010921629	Other
AT1G20970	-0.012076314	0.972037913	0.999999999	19.71428571	0.014420048	0.026496361	-0.012076314	0.010923047	Other
AT2G43400	-0.007130322	0.952324721	0.999999999	25.5	0.013899979	0.021030302	-0.007130322	0.010923556	Other
AT1G65440	-0.010947462	0.968584123	0.999999999	20.78571429	0.014307087	0.025254549	-0.010947462	0.010928355	Other
AT5G05540	-0.014431472	0.977737835	0.999999999	17.78571429	0.014677183	0.029108655	-0.014431472	0.010931393	Other
AT5G13890	-0.014431472	0.977737835	0.999999999	17.78571429	0.014677183	0.029108655	-0.014431472	0.010931393	Other
AT1G28130	-0.00546115	0.941826639	0.999999999	28.28571429	0.013734862	0.019196012	-0.00546115	0.010933133	Other
AT2G44180	-0.00546115	0.941826639	0.999999999	28.28571429	0.013734862	0.019196012	-0.00546115	0.010933133	Other
AT3G63310	0.004225183	0.777680431	0.999999999	78	0.012719365	0.008494182	0.004225183	0.010936858	Other
AT5G35220	-0.003147686	0.922264651	0.999999999	33.35714286	0.013495549	0.016643235	-0.003147686	0.010936942	Other
AT5G16450	-0.004793636	0.936810713	0.999999999	29.57142857	0.013672341	0.018465977	-0.004793636	0.01094014	Other
AT5G16590	-0.004793636	0.936810713	0.999999999	29.57142857	0.013672341	0.018465977	-0.004793636	0.01094014	Other
AT3G20820	0.006237629	0.694805136	0.999999999	122.6428571	0.012515383	0.006277753	0.006237629	0.010943964	Other
AT4G27180	-0.010718236	0.967708786	0.999999999	21	0.014303157	0.025021393	-0.010718236	0.01094663	Other
AT3G04720	0.004357962	0.77279237	0.999999999	79.71428571	0.012721198	0.008363236	0.004357962	0.010951162	Other
AT1G15710	-0.013386267	0.975275391	0.999999999	18.57142857	0.014592626	0.027978894	-0.013386267	0.010954433	Other
AT1G26940	-0.013386267	0.975275391	0.999999999	18.57142857	0.014592626	0.027978894	-0.013386267	0.010954433	Other
AT2G18735	-0.013386267	0.975275391	0.999999999	18.57142857	0.014592626	0.027978894	-0.013386267	0.010954433	Other
AT4G27430	-0.009837885	0.964465785	0.999999999	21.92857143	0.014225819	0.024063704	-0.009837885	0.010960501	Other
AT5G63500	0.00341238	0.803375243	0.999999999	67.71428571	0.012831469	0.009419089	0.00341238	0.010960875	Other
AT5G56950	-0.000702247	0.89184569	0.999999999	41.07142857	0.013266715	0.013968962	-0.000702247	0.010962801	Other
AT5G40710	-0.023656466	0.989670956	0.999999999	12.85714286	0.015688509	0.039344975	-0.023656466	0.010967831	Other
AT5G45060	-0.023656466	0.989670956	0.999999999	12.85714286	0.015688509	0.039344975	-0.023656466	0.010967831	Other
AT5G16650	0.002236821	0.835114111	0.999999999	57.07142857	0.01296388	0.010727059	0.002236821	0.010968718	Other
AT5G19690	0.003208391	0.809189776	0.999999999	65.5	0.01286459	0.0096562	0.003208391	0.010971415	Other
AT5G24490	0.008010845	0.594980407	0.999999999	244.2857143	0.012360253	0.004349408	0.008010845	0.010972486	Other
AT3G48420	0.007345313	0.63549787	0.999999999	177	0.012433798	0.005088485	0.007345313	0.010975643	Other
AT1G72740	-0.006980462	0.95100074	0.999999999	25.64285714	0.013946079	0.020926541	-0.006980462	0.010979538	Other
AT2G05920	0.004969509	0.74952596	0.999999999	89.35714286	0.012689793	0.007720284	0.004969509	0.010980991	Other
AT2G46580	-0.003800023	0.92796877	0.999999999	31.64285714	0.013614572	0.017414595	-0.003800023	0.010982502	Other
AT4G21990	0.001402829	0.853880087	0.999999999	51.28571429	0.013068704	0.011665875	0.001402829	0.010984132	Other
AT1G65032	-0.021068266	0.987335255	0.999999999	13.92857143	0.015435189	0.036503455	-0.021068266	0.010985133	Other
